Label,Temperatura,Humedad,ResistenciaGas
Cafe espresso,32.97,28.07,41.01
Cafe espresso,32.97,28.0,40.97
Cafe espresso,32.98,27.91,40.28
Cafe espresso,32.98,27.84,40.35
Cafe espresso,32.98,27.84,40.47
Cafe espresso,32.98,27.87,40.39
Cafe espresso,32.98,27.92,40.2
Cafe espresso,32.98,27.91,39.97
Cafe espresso,32.98,27.89,40.01
Cafe espresso,32.99,27.84,39.6
Cafe espresso,32.99,27.76,39.24
Cafe espresso,33.0,27.68,39.02
Cafe espresso,33.0,27.63,39.53
Cafe espresso,33.0,27.66,39.75
Cafe espresso,33.0,27.7,39.83
Cafe espresso,33.01,27.78,40.24
Cafe espresso,33.01,27.83,40.2
Cafe espresso,33.01,27.83,40.24
Cafe espresso,33.01,27.81,39.97
Cafe espresso,33.01,27.75,39.38
Cafe espresso,33.01,27.72,39.71
Cafe espresso,33.01,27.77,39.94
Cafe espresso,33.01,27.85,40.66
Cafe espresso,33.01,27.87,40.35
Cafe espresso,33.01,27.83,39.86
Cafe espresso,33.01,27.81,40.05
Cafe espresso,33.02,27.83,40.13
Cafe espresso,33.02,27.82,40.31
Cafe espresso,33.02,27.87,40.86
Cafe espresso,33.02,27.96,41.01
Cafe espresso,33.02,28.0,40.93
Cafe espresso,33.02,28.0,40.82
Cafe espresso,33.02,28.07,41.41
Cafe espresso,33.02,28.16,41.37
Cafe espresso,33.02,28.13,41.29
Cafe espresso,33.02,28.07,41.57
Cafe espresso,33.02,28.04,41.57
Cafe espresso,33.01,28.04,42.06
Cafe espresso,33.01,28.06,41.78
Cafe espresso,33.02,28.04,41.45
Cafe espresso,33.02,27.96,40.86
Cafe espresso,33.02,27.91,40.78
Cafe espresso,33.02,27.89,40.47
Cafe espresso,33.02,27.82,39.83
Cafe espresso,33.02,27.76,39.94
Cafe espresso,33.03,27.76,39.97
Cafe espresso,33.03,27.72,39.75
Cafe espresso,33.03,27.66,39.28
Cafe espresso,33.04,27.57,38.85
Cafe espresso,33.04,27.51,38.95
Cafe espresso,33.04,27.51,38.85
Cafe espresso,33.04,27.5,38.74
Cafe espresso,33.04,27.52,39.2
Cafe espresso,33.04,27.59,39.24
Cafe espresso,33.04,27.65,39.94
Cafe espresso,33.04,27.79,40.62
Cafe espresso,33.03,27.89,40.97
Cafe espresso,33.03,27.91,40.66
Cafe espresso,33.03,27.88,40.24
Cafe espresso,33.03,27.88,40.51
Cafe espresso,33.03,27.91,40.86
Cafe espresso,33.04,27.91,40.97
Cafe espresso,33.03,27.89,41.21
Cafe espresso,33.03,27.92,41.17
Cafe espresso,33.03,27.89,40.7
Cafe espresso,33.03,27.91,41.13
Cafe espresso,33.03,27.91,41.57
Cafe espresso,33.03,27.91,41.86
Cafe espresso,33.03,27.87,41.29
Cafe espresso,33.03,27.86,40.54
Cafe espresso,33.03,27.84,40.13
Cafe espresso,33.03,27.78,39.94
Cafe espresso,33.04,27.72,39.68
Cafe espresso,33.04,27.71,39.71
Cafe espresso,33.04,27.72,39.35
Cafe espresso,33.04,27.71,39.64
Cafe espresso,33.04,27.83,40.51
Cafe espresso,33.04,27.94,41.09
Cafe espresso,33.04,27.96,40.97
Cafe espresso,33.04,27.93,40.31
Cafe espresso,33.04,27.84,39.86
Cafe espresso,33.04,27.77,40.01
Cafe espresso,33.04,27.79,39.9
Cafe espresso,33.04,27.76,39.86
Cafe espresso,33.04,27.8,40.35
Cafe espresso,33.04,27.86,40.51
Cafe espresso,33.04,27.85,40.24
Cafe espresso,33.04,27.84,40.58
Cafe espresso,33.05,27.89,41.01
Cafe espresso,33.05,27.9,41.01
Cafe espresso,33.05,27.87,40.54
Cafe espresso,33.05,27.8,39.94
Cafe espresso,33.05,27.73,39.94
Cafe espresso,33.05,27.74,40.16
Cafe espresso,33.05,27.74,40.13
Cafe espresso,33.06,27.76,40.62
Cafe espresso,33.06,27.77,40.31
Cafe espresso,33.06,27.73,40.05
Cafe espresso,33.06,27.74,40.51
Cafe espresso,33.05,27.83,41.21
Cafe espresso,33.05,27.95,41.61
Cafe espresso,33.05,28.05,41.37
Cafe espresso,33.05,28.03,40.86
Cafe espresso,33.05,27.96,40.74
Cafe espresso,33.05,27.94,41.09
Cafe espresso,33.04,27.97,41.37
Cafe espresso,33.04,27.95,41.01
Cafe espresso,33.04,27.95,41.45
Cafe espresso,33.04,27.98,41.45
Cafe espresso,33.04,27.95,41.05
Cafe espresso,33.04,27.93,41.13
Cafe espresso,33.04,27.93,41.13
Cafe espresso,33.04,27.88,40.86
Cafe espresso,33.05,27.87,40.93
Cafe espresso,33.05,27.84,40.78
Cafe espresso,33.05,27.85,41.05
Cafe espresso,33.05,27.9,41.21
Cafe espresso,33.05,27.89,41.21
Cafe espresso,33.04,27.94,41.25
Cafe espresso,33.05,27.96,40.78
Cafe espresso,33.05,27.98,41.05
Cafe espresso,33.05,28.02,41.13
Cafe espresso,33.05,28.13,41.65
Cafe espresso,33.05,28.19,41.61
Cafe espresso,33.05,28.2,41.25
Cafe espresso,33.04,28.19,41.49
Cafe espresso,33.04,28.22,41.73
Cafe espresso,33.04,28.23,42.02
Cafe espresso,33.04,28.22,42.19
Cafe espresso,33.04,28.24,42.52
Cafe espresso,33.04,28.26,42.65
Cafe espresso,33.04,28.26,42.36
Cafe espresso,33.04,28.19,42.23
Cafe espresso,33.04,28.15,42.19
Cafe espresso,33.04,28.13,42.23
Cafe espresso,33.04,28.13,42.31
Cafe espresso,33.04,28.09,41.82
Cafe espresso,33.04,28.03,41.9
Cafe espresso,33.04,27.99,41.69
Cafe espresso,33.05,27.95,41.33
Cafe espresso,33.05,27.9,40.89
Cafe espresso,33.05,27.89,41.13
Cafe espresso,33.05,27.9,41.45
Cafe espresso,33.05,27.91,41.57
Cafe espresso,33.05,27.99,42.11
Cafe espresso,33.05,28.05,42.06
Cafe espresso,33.05,28.04,41.9
Cafe espresso,33.05,28.06,41.78
Cafe espresso,33.05,28.02,41.61
Cafe espresso,33.05,28.03,41.82
Cafe espresso,33.05,28.03,41.53
Cafe espresso,33.05,28.02,41.45
Cafe espresso,33.05,28.0,41.61
Cafe espresso,33.05,28.0,41.53
Cafe espresso,33.05,27.95,41.21
Cafe espresso,33.05,27.9,41.25
Cafe espresso,33.05,27.9,41.21
Cafe espresso,33.05,27.9,41.33
Cafe espresso,33.05,27.91,41.21
Cafe espresso,33.06,27.9,41.17
Cafe espresso,33.06,27.86,41.05
Cafe espresso,33.06,27.81,41.01
Cafe espresso,33.06,27.81,41.25
Cafe espresso,33.06,27.83,41.13
Cafe espresso,33.06,27.81,41.01
Cafe espresso,33.06,27.8,41.01
Cafe espresso,33.07,27.78,40.7
Cafe espresso,33.07,27.75,40.35
Cafe espresso,33.07,27.74,40.7
Cafe espresso,33.07,27.81,41.37
Cafe espresso,33.06,27.87,41.82
Cafe espresso,33.06,27.94,42.27
Cafe espresso,33.06,28.03,42.7
Cafe espresso,33.06,28.08,42.82
Cafe espresso,33.06,28.14,43.21
Cafe espresso,33.06,28.19,42.95
Cafe espresso,33.06,28.18,42.61
Cafe espresso,33.06,28.17,42.44
Cafe espresso,33.05,28.13,41.98
Cafe espresso,33.06,28.07,42.11
Cafe espresso,33.06,28.04,41.86
Cafe espresso,33.06,27.99,41.86
Cafe espresso,33.06,27.95,41.73
Cafe espresso,33.06,27.94,41.69
Cafe espresso,33.06,27.98,42.44
Cafe espresso,33.06,28.03,42.65
Cafe espresso,33.06,28.03,42.44
Cafe espresso,33.06,28.03,42.52
Cafe espresso,33.06,28.07,42.7
Cafe espresso,33.06,28.06,42.7
Cafe espresso,33.06,28.05,42.65
Cafe espresso,33.06,28.07,42.82
Cafe espresso,33.06,28.06,42.74
Cafe espresso,33.06,28.03,42.95
Cafe espresso,33.06,28.0,42.4
Cafe espresso,33.06,27.91,41.49
Cafe espresso,33.06,27.82,41.33
Cafe espresso,33.06,27.78,41.33
Cafe espresso,33.06,27.79,41.45
Cafe espresso,33.07,27.82,41.53
Cafe espresso,33.07,27.79,41.25
Cafe espresso,33.07,27.79,41.25
Cafe espresso,33.06,27.81,41.33
Cafe espresso,33.06,27.87,41.73
Cafe espresso,33.06,27.93,41.98
Cafe espresso,33.06,27.95,41.9
Cafe espresso,33.06,27.93,41.98
Cafe espresso,33.06,27.92,41.57
Cafe espresso,33.06,27.85,41.17
Cafe espresso,33.06,27.82,41.21
Cafe espresso,33.06,27.83,41.53
Cafe espresso,33.06,27.86,41.94
Cafe espresso,33.06,27.9,42.57
Cafe espresso,33.06,27.99,42.87
Cafe espresso,33.06,27.98,42.65
Cafe espresso,33.06,27.94,42.19
Cafe espresso,33.06,27.92,42.27
Cafe espresso,33.06,27.95,42.78
Cafe espresso,33.06,27.98,42.65
Cafe espresso,33.06,27.99,42.57
Cafe espresso,33.06,27.93,41.65
Cafe espresso,33.06,27.88,41.86
Cafe espresso,33.06,27.9,42.06
Cafe espresso,33.06,27.94,42.31
Cafe espresso,33.05,27.95,42.23
Cafe espresso,33.05,27.95,42.36
Cafe espresso,33.06,27.89,41.9
Cafe espresso,33.06,27.8,41.25
Cafe espresso,33.06,27.73,41.09
Cafe espresso,33.06,27.69,40.78
Cafe espresso,33.06,27.68,41.05
Cafe espresso,33.06,27.79,41.61
Cafe espresso,33.06,27.88,41.82
Cafe espresso,33.06,27.89,41.29
Cafe espresso,33.06,27.8,40.47
Cafe espresso,33.07,27.68,39.94
Cafe espresso,33.07,27.58,39.49
Cafe espresso,33.07,27.49,39.2
Cafe espresso,33.07,27.46,39.24
Cafe espresso,33.07,27.5,39.6
Cafe espresso,33.07,27.55,39.97
Cafe espresso,33.07,27.63,40.62
Cafe espresso,33.07,27.67,40.54
Cafe espresso,33.07,27.67,40.47
Cafe espresso,33.07,27.68,40.51
Cafe espresso,33.07,27.69,40.62
Cafe espresso,33.07,27.72,41.21
Cafe espresso,33.07,27.76,41.09
Cafe espresso,33.07,27.78,41.01
Cafe espresso,33.06,27.78,41.09
Cafe espresso,33.07,27.82,41.73
Cafe espresso,33.07,27.88,42.11
Cafe espresso,33.07,27.91,41.9
Cafe espresso,33.07,27.85,41.37
Cafe espresso,33.07,27.79,41.25
Cafe espresso,33.07,27.79,41.98
Cafe espresso,33.07,27.85,42.36
Cafe espresso,33.06,27.92,42.65
Cafe espresso,33.07,27.94,42.65
Cafe espresso,33.07,27.92,42.27
Cafe espresso,33.07,27.87,41.78
Cafe espresso,33.07,27.81,41.61
Cafe espresso,33.07,27.79,41.57
Cafe espresso,33.07,27.79,42.31
Cafe espresso,33.07,27.86,43.04
Cafe espresso,33.06,27.94,43.13
Cafe espresso,33.06,27.98,43.52
Cafe espresso,33.06,28.05,43.66
Cafe espresso,33.06,28.04,43.26
Cafe espresso,33.06,28.02,43.13
Cafe espresso,33.06,27.99,43.21
Cafe espresso,33.06,28.04,43.66
Cafe espresso,33.06,28.14,44.15
Cafe espresso,33.06,28.2,44.38
Cafe espresso,33.06,28.22,44.29
Cafe espresso,33.06,28.2,44.02
Cafe espresso,33.06,28.18,43.79
Cafe espresso,33.06,28.2,44.11
Cafe espresso,33.05,28.21,44.24
Cafe espresso,33.05,28.21,44.34
Cafe espresso,33.05,28.25,44.71
Cafe espresso,33.05,28.31,44.99
Cafe espresso,33.05,28.33,44.94
Cafe espresso,33.04,28.33,45.09
Cafe espresso,33.04,28.31,45.13
Cafe espresso,33.04,28.33,45.71
Cafe espresso,33.03,28.43,46.31
Cafe espresso,33.03,28.48,45.96
Cafe espresso,33.03,28.45,45.67
Cafe espresso,33.03,28.41,45.42
Cafe espresso,33.03,28.37,45.33
Cafe espresso,33.03,28.34,45.33
Cafe espresso,33.03,28.33,45.28
Cafe espresso,33.03,28.37,45.71
Cafe espresso,33.03,28.41,45.52
Cafe espresso,33.03,28.41,45.28
Cafe espresso,33.03,28.36,45.13
Cafe espresso,33.04,28.28,44.06
Cafe espresso,33.04,28.15,43.75
Cafe espresso,33.04,28.12,43.79
Cafe espresso,33.04,28.17,44.61
Cafe espresso,33.04,28.22,44.61
Cafe espresso,33.04,28.26,44.43
Cafe espresso,33.04,28.27,44.61
Cafe espresso,33.04,28.3,44.8
Cafe espresso,33.04,28.26,44.34
Cafe espresso,33.04,28.19,44.34
Cafe espresso,33.05,28.19,44.76
Cafe espresso,33.05,28.23,45.13
Cafe espresso,33.04,28.29,45.04
Cafe espresso,33.04,28.28,45.04
Cafe espresso,33.04,28.3,45.23
Cafe espresso,33.03,28.32,45.23
Cafe espresso,33.03,28.37,45.42
Cafe espresso,33.02,28.37,45.28
Cafe espresso,33.02,28.38,45.13
Cafe espresso,33.02,28.41,45.37
Cafe espresso,33.01,28.46,45.62
Cafe espresso,33.01,28.52,45.81
Cafe espresso,33.01,28.56,45.62
Cafe espresso,33.01,28.54,45.42
Cafe espresso,33.0,28.52,45.23
Cafe espresso,33.0,28.48,44.76
Cafe espresso,33.0,28.47,45.09
Cafe espresso,33.0,28.51,45.28
Cafe espresso,33.0,28.49,45.09
Cafe espresso,33.0,28.45,44.47
Cafe espresso,33.0,28.34,43.3
Cafe espresso,33.01,28.22,43.35
Cafe espresso,33.02,28.23,43.43
Cafe espresso,33.01,28.19,43.04
Cafe espresso,33.02,28.15,43.48
Cafe espresso,33.02,28.17,43.61
Cafe espresso,33.02,28.25,44.15
Cafe espresso,33.02,28.29,44.52
Cafe espresso,33.02,28.28,44.57
Cafe espresso,33.02,28.26,44.11
Cafe espresso,33.03,28.22,43.75
Cafe espresso,33.02,28.22,44.2
Cafe espresso,33.03,28.24,44.34
Cafe espresso,33.03,28.24,44.57
Cafe espresso,33.03,28.22,44.2
Cafe espresso,33.03,28.19,43.75
Cafe espresso,33.04,28.13,43.35
Cafe espresso,33.04,28.06,43.0
Cafe espresso,33.04,27.99,42.52
Cafe espresso,33.04,27.94,42.74
Cafe espresso,33.04,27.95,42.91
Cafe espresso,33.04,28.0,43.61
Cafe espresso,33.04,28.07,44.11
Cafe espresso,33.04,28.15,44.8
Cafe espresso,33.04,28.22,45.37
Cafe espresso,33.05,28.22,44.94
Cafe espresso,33.05,28.17,44.47
Cafe espresso,33.04,28.19,45.04
Cafe espresso,33.04,28.26,45.28
Cafe espresso,33.04,28.3,45.71
Cafe espresso,33.04,28.37,46.01
Cafe espresso,33.05,28.37,45.57
Cafe espresso,33.05,28.32,45.18
Cafe espresso,33.05,28.26,44.47
Cafe espresso,33.04,28.19,44.15
Cafe espresso,33.05,28.21,44.61
Cafe espresso,33.04,28.28,44.71
Cafe espresso,33.04,28.3,44.8
Cafe espresso,33.05,28.3,44.8
Cafe espresso,33.05,28.26,44.2
Cafe espresso,33.05,28.2,44.15
Cafe espresso,33.04,28.21,44.34
Cafe espresso,33.04,28.19,44.06
Cafe espresso,33.05,28.16,43.61
Cafe espresso,33.05,28.13,43.52
Cafe espresso,33.05,28.1,42.95
Cafe espresso,33.05,28.04,43.04
Cafe espresso,33.06,28.04,43.35
Cafe espresso,33.05,28.03,43.17
Cafe espresso,33.05,28.07,43.39
Cafe espresso,33.05,28.1,43.57
Cafe espresso,33.05,28.12,43.43
Cafe espresso,33.05,28.11,42.91
Cafe espresso,33.05,28.07,42.65
Cafe espresso,33.05,28.01,42.57
Cafe espresso,33.05,27.94,42.4
Cafe espresso,33.05,27.83,41.09
Cafe espresso,33.06,27.74,40.66
Cafe espresso,33.06,27.71,41.33
Cafe espresso,33.06,27.77,41.82
Cafe espresso,33.06,27.8,42.02
Cafe espresso,33.06,27.83,41.98
Cafe espresso,33.07,27.88,42.57
Cafe espresso,33.07,27.96,42.82
Cafe espresso,33.07,27.99,43.0
Cafe espresso,33.07,28.03,43.7
Cafe espresso,33.07,28.15,43.97
Cafe espresso,33.07,28.22,43.84
Cafe espresso,33.07,28.21,43.48
Cafe espresso,33.07,28.15,43.26
Cafe espresso,33.07,28.06,42.82
Cafe espresso,33.07,28.0,42.4
Cafe espresso,33.08,27.95,42.78
Cafe espresso,33.08,28.0,42.87
Cafe espresso,33.08,27.98,42.91
Cafe espresso,33.08,27.97,43.08
Cafe espresso,33.09,28.01,43.08
Cafe espresso,33.09,28.05,42.91
Cafe espresso,33.09,28.06,43.0
Cafe espresso,33.09,28.06,42.82
Cafe espresso,33.09,27.97,42.19
Cafe espresso,33.1,27.93,41.9
Cafe espresso,33.1,27.9,41.57
Cafe espresso,33.1,27.86,41.13
Cafe espresso,33.1,27.81,40.82
Cafe espresso,33.1,27.78,40.97
Cafe espresso,33.1,27.81,41.41
Cafe espresso,33.1,27.85,41.37
Cafe espresso,33.1,27.87,41.69
Cafe espresso,33.1,27.91,41.82
Cafe espresso,33.1,27.89,41.53
Cafe espresso,33.11,27.83,41.21
Cafe espresso,33.11,27.79,41.05
Cafe espresso,33.11,27.73,40.93
Cafe espresso,33.11,27.71,41.05
Cafe espresso,33.11,27.8,41.78
Cafe espresso,33.11,27.91,42.23
Cafe espresso,33.11,27.98,42.7
Cafe espresso,33.11,27.99,42.57
Cafe espresso,33.11,27.96,42.4
Cafe espresso,33.11,27.93,42.06
Cafe espresso,33.11,27.9,41.94
Cafe espresso,33.11,27.98,42.7
Cafe espresso,33.11,28.05,42.95
Cafe espresso,33.11,28.04,42.48
Cafe espresso,33.11,27.95,42.15
Cafe espresso,33.11,27.95,42.74
Cafe espresso,33.11,27.96,42.52
Cafe espresso,33.11,27.92,42.61
Cafe espresso,33.12,27.86,41.9
Cafe espresso,33.12,27.75,41.17
Cafe espresso,33.12,27.62,40.86
Cafe espresso,33.12,27.62,41.29
Cafe espresso,33.12,27.7,42.11
Cafe espresso,33.12,27.81,42.7
Cafe espresso,33.12,27.87,42.44
Cafe espresso,33.12,27.8,41.53
Cafe espresso,33.12,27.71,40.93
Cafe espresso,33.12,27.64,40.74
Cafe espresso,33.12,27.59,40.47
Cafe espresso,33.12,27.52,40.35
Cafe espresso,33.13,27.5,40.62
Cafe espresso,33.13,27.53,40.93
Cafe espresso,33.13,27.51,40.58
Cafe espresso,33.13,27.45,40.35
Cafe espresso,33.14,27.44,40.47
Cafe espresso,33.14,27.44,40.31
Cafe espresso,33.14,27.44,40.24
Cafe espresso,33.14,27.42,39.9
Cafe espresso,33.14,27.37,39.6
Cafe espresso,33.14,27.34,39.31
Cafe espresso,33.15,27.33,39.06
Cafe espresso,33.15,27.3,39.02
Cafe espresso,33.15,27.33,39.38
Cafe espresso,33.15,27.43,40.35
Cafe espresso,33.14,27.59,41.33
Cafe espresso,33.14,27.72,41.69
Cafe espresso,33.14,27.77,41.78
Cafe espresso,33.14,27.77,41.05
Cafe espresso,33.14,27.71,40.66
Cafe espresso,33.13,27.68,40.66
Cafe espresso,33.13,27.67,40.89
Cafe espresso,33.13,27.71,41.45
Cafe espresso,33.13,27.79,41.82
Cafe espresso,33.13,27.81,41.65
Cafe espresso,33.14,27.82,41.65
Cafe espresso,33.14,27.8,41.69
Cafe espresso,33.14,27.79,41.82
Cafe espresso,33.15,27.81,41.73
Cafe espresso,33.15,27.81,41.49
Cafe espresso,33.14,27.8,41.37
Cafe espresso,33.14,27.79,41.61
Cafe espresso,33.14,27.82,41.86
Cafe espresso,33.14,27.79,41.49
Cafe espresso,33.14,27.75,41.69
Cafe espresso,33.14,27.75,41.82
Cafe espresso,33.14,27.72,41.17
Cafe espresso,33.15,27.63,40.62
Cafe espresso,33.15,27.62,40.82
Cafe espresso,33.15,27.7,41.49
Cafe espresso,33.15,27.74,41.69
Cafe espresso,33.15,27.73,41.13
Cafe espresso,33.15,27.68,41.01
Cafe espresso,33.15,27.69,41.65
Cafe espresso,33.15,27.77,41.94
Cafe espresso,33.15,27.79,41.98
Cafe espresso,33.15,27.83,42.27
Cafe espresso,33.15,27.87,42.23
Cafe espresso,33.14,27.88,42.06
Cafe espresso,33.14,27.86,41.69
Cafe espresso,33.14,27.82,41.61
Cafe espresso,33.14,27.82,42.23
Cafe espresso,33.14,27.84,42.36
Cafe espresso,33.13,27.9,42.57
Cafe espresso,33.13,27.93,43.08
Cafe espresso,33.13,27.99,43.52
Cafe espresso,33.13,28.06,43.57
Cafe espresso,33.13,28.06,43.43
Cafe espresso,33.13,28.03,43.48
Cafe espresso,33.13,28.06,43.93
Cafe espresso,33.13,28.12,44.24
Cafe espresso,33.13,28.09,43.84
Cafe espresso,33.13,28.01,42.74
Cafe espresso,33.13,27.89,42.4
Cafe espresso,33.13,27.83,42.44
Cafe espresso,33.14,27.8,42.31
Cafe espresso,33.14,27.78,42.7
Cafe espresso,33.14,27.8,43.43
Cafe espresso,33.14,27.87,43.88
Cafe espresso,33.14,27.9,43.88
Cafe espresso,33.13,27.88,43.61
Cafe espresso,33.13,27.9,43.75
Cafe espresso,33.12,27.99,44.06
Cafe espresso,33.12,28.05,44.29
Cafe espresso,33.11,28.12,44.52
Cafe espresso,33.11,28.19,44.71
Cafe espresso,33.1,28.27,44.85
Cafe espresso,33.1,28.31,44.76
Cafe espresso,33.09,28.36,45.33
Cafe espresso,33.09,28.39,45.42
Cafe espresso,33.09,28.39,45.42
Cafe espresso,33.09,28.37,45.28
Cafe espresso,33.1,28.31,44.94
Cafe espresso,33.1,28.28,45.04
Cafe espresso,33.1,28.26,45.04
Cafe espresso,33.1,28.26,45.23
Cafe espresso,33.1,28.27,45.52
Cafe espresso,33.1,28.3,45.47
Cafe espresso,33.1,28.26,44.99
Cafe espresso,33.1,28.19,44.57
Cafe espresso,33.1,28.2,44.99
Cafe espresso,33.1,28.27,45.47
Cafe espresso,33.1,28.31,45.62
Cafe espresso,33.1,28.33,45.37
Cafe espresso,33.1,28.27,44.8
Cafe espresso,33.1,28.18,44.34
Cafe espresso,33.1,28.15,44.8
Cafe espresso,33.1,28.22,45.42
Cafe espresso,33.09,28.32,45.71
Cafe espresso,33.09,28.37,46.21
Cafe espresso,33.1,28.4,45.96
Cafe espresso,33.09,28.38,45.76
Cafe espresso,33.09,28.36,45.76
Cafe espresso,33.09,28.37,46.26
Cafe espresso,33.09,28.38,46.16
Cafe espresso,33.09,28.41,46.56
Cafe espresso,33.09,28.45,46.77
Cafe espresso,33.09,28.46,46.51
Cafe espresso,33.09,28.43,46.21
Cafe espresso,33.09,28.38,45.86
Cafe espresso,33.09,28.36,45.81
Cafe espresso,33.09,28.36,46.41
Cafe espresso,33.09,28.41,46.77
Cafe espresso,33.09,28.45,47.72
Cafe espresso,33.09,28.41,46.51
Cafe espresso,33.09,28.38,46.41
Cafe espresso,33.09,28.35,46.11
Cafe espresso,33.09,28.38,46.36
Cafe espresso,33.09,28.42,46.41
Cafe espresso,33.09,28.38,45.62
Cafe espresso,33.09,28.3,44.52
Cafe espresso,33.09,28.21,44.34
Cafe espresso,33.09,28.28,44.85
Cafe espresso,33.09,28.41,45.23
Cafe espresso,33.09,28.46,44.9
Cafe espresso,33.09,28.42,43.84
Cafe espresso,33.09,28.26,42.87
Cafe espresso,33.09,28.14,42.91
Cafe espresso,33.09,28.12,43.08
Cafe espresso,30.58,30.3,33.12
Cafe espresso,30.58,30.35,34.02
Cafe espresso,30.58,30.59,34.76
Cafe espresso,30.59,30.9,34.74
Cafe espresso,30.59,31.21,35.08
Cafe espresso,30.6,31.42,35.43
Cafe espresso,30.6,31.53,34.65
Cafe espresso,30.61,31.42,33.35
Cafe espresso,30.62,31.22,32.74
Cafe espresso,30.62,31.06,32.61
Cafe espresso,30.63,30.93,32.27
Cafe espresso,30.64,30.78,31.98
Cafe espresso,30.65,30.65,32.1
Cafe espresso,30.66,30.53,31.48
Cafe espresso,30.67,30.4,31.32
Cafe espresso,30.68,30.29,31.46
Cafe espresso,30.69,30.21,31.74
Cafe espresso,30.69,30.16,31.39
Cafe espresso,30.7,30.05,31.02
Cafe espresso,30.71,29.95,31.67
Cafe espresso,30.72,29.91,32.24
Cafe espresso,30.73,29.9,32.34
Cafe espresso,30.74,29.89,32.05
Cafe espresso,30.74,29.82,31.55
Cafe espresso,30.75,29.72,30.42
Cafe espresso,30.76,29.58,30.98
Cafe espresso,30.77,29.59,32.22
Cafe espresso,30.78,29.7,32.51
Cafe espresso,30.78,29.74,32.05
Cafe espresso,30.79,29.68,31.64
Cafe espresso,30.8,29.59,30.93
Cafe espresso,30.81,29.48,30.34
Cafe espresso,30.82,29.38,30.17
Cafe espresso,30.82,29.33,30.67
Cafe espresso,30.83,29.35,31.67
Cafe espresso,30.83,29.45,32.66
Cafe espresso,30.84,29.58,33.22
Cafe espresso,30.85,29.61,32.29
Cafe espresso,30.85,29.53,31.86
Cafe espresso,30.86,29.48,31.71
Cafe espresso,30.87,29.45,31.93
Cafe espresso,30.88,29.43,31.48
Cafe espresso,30.89,29.32,30.47
Cafe espresso,30.9,29.21,30.8
Cafe espresso,30.9,29.21,31.43
Cafe espresso,30.91,29.25,31.29
Cafe espresso,30.92,29.23,30.8
Cafe espresso,30.92,29.21,31.04
Cafe espresso,30.93,29.28,31.83
Cafe espresso,30.94,29.33,31.88
Cafe espresso,30.94,29.31,31.27
Cafe espresso,30.95,29.27,31.36
Cafe espresso,30.96,29.32,32.14
Cafe espresso,30.96,29.38,31.81
Cafe espresso,30.97,29.35,31.81
Cafe espresso,30.97,29.32,32.41
Cafe espresso,30.97,29.37,32.61
Cafe espresso,30.98,29.35,31.78
Cafe espresso,30.98,29.21,31.64
Cafe espresso,30.99,29.12,31.64
Cafe espresso,30.99,29.12,32.22
Cafe espresso,30.99,29.15,32.74
Cafe espresso,31.0,29.2,33.3
Cafe espresso,31.0,29.23,32.71
Cafe espresso,31.01,29.21,32.54
Cafe espresso,31.01,29.22,32.34
Cafe espresso,31.02,29.17,31.74
Cafe espresso,31.02,29.05,30.91
Cafe espresso,31.03,28.91,30.25
Cafe espresso,31.04,28.82,31.07
Cafe espresso,31.04,28.93,32.51
Cafe espresso,31.05,29.2,33.46
Cafe espresso,31.05,29.45,35.08
Cafe espresso,31.05,29.87,36.71
Cafe espresso,31.05,30.33,37.88
Cafe espresso,31.04,30.76,38.19
Cafe espresso,31.04,31.08,36.52
Cafe espresso,31.05,31.1,34.54
Cafe espresso,31.06,30.95,33.83
Cafe espresso,31.06,30.77,33.64
Cafe espresso,31.07,30.59,34.34
Cafe espresso,31.07,30.59,35.93
Cafe espresso,31.07,30.72,36.46
Cafe espresso,31.07,30.75,35.61
Cafe espresso,31.08,30.69,34.68
Cafe espresso,31.08,30.52,34.12
Cafe espresso,31.09,30.35,34.12
Cafe espresso,31.09,30.23,34.57
Cafe espresso,31.1,30.17,34.57
Cafe espresso,31.11,30.03,33.61
Cafe espresso,31.11,29.8,32.27
Cafe espresso,31.12,29.56,32.61
Cafe espresso,31.12,29.5,33.35
Cafe espresso,31.13,29.5,32.96
Cafe espresso,31.14,29.41,32.46
Cafe espresso,31.14,29.28,31.98
Cafe espresso,31.15,29.14,31.48
Cafe espresso,31.16,29.0,31.69
Cafe espresso,31.16,28.96,32.34
Cafe espresso,31.17,28.95,33.12
Cafe espresso,31.16,29.11,35.16
Cafe espresso,31.15,29.53,35.78
Cafe espresso,31.15,29.77,34.32
Cafe espresso,31.16,29.68,32.34
Cafe espresso,31.17,29.56,32.64
Cafe espresso,31.18,29.53,32.96
Cafe espresso,31.18,29.47,33.22
Cafe espresso,31.19,29.4,33.67
Cafe espresso,31.19,29.38,33.3
Cafe espresso,31.2,29.32,33.72
Cafe espresso,31.2,29.28,33.61
Cafe espresso,31.21,29.21,32.71
Cafe espresso,31.22,29.1,32.69
Cafe espresso,31.22,29.03,33.22
Cafe espresso,31.23,29.02,34.18
Cafe espresso,31.23,29.07,34.23
Cafe espresso,31.24,29.07,33.99
Cafe espresso,31.24,29.04,33.48
Cafe espresso,31.25,29.01,33.75
Cafe espresso,31.25,29.05,33.69
Cafe espresso,31.25,29.01,32.81
Cafe espresso,31.26,28.92,33.12
