Label,Temperatura,Humedad,Presion,ResistenciaGas
Alcohol,33.33,31.98,42949532.00,6.40
Alcohol,33.33,31.99,42949532.00,6.41
Alcohol,33.33,31.98,42949532.00,6.36
Alcohol,33.33,31.99,42949532.00,6.42
Alcohol,33.33,31.98,42949532.00,6.44
Alcohol,33.33,31.99,42949532.00,6.45
Alcohol,33.33,31.99,42949532.00,6.47
Alcohol,33.33,31.98,42949532.00,6.48
Alcohol,33.33,31.99,42949532.00,6.53
Alcohol,33.33,31.99,42949532.00,6.54
Alcohol,33.33,31.98,42949532.00,6.50
Alcohol,33.33,31.96,42949532.00,6.47
Alcohol,33.33,31.98,42949532.00,6.49
Alcohol,33.33,31.98,42949532.00,6.53
Alcohol,33.33,31.98,42949532.00,6.61
Alcohol,33.33,31.97,42949532.00,6.59
Alcohol,33.33,31.97,42949532.00,6.61
Alcohol,33.33,31.98,42949532.00,6.64
Alcohol,33.33,31.95,42949532.00,6.68
Alcohol,33.33,31.98,42949532.00,6.72
Alcohol,33.33,31.96,42949532.00,6.75
Alcohol,33.34,31.95,42949532.00,6.75
Alcohol,33.34,31.95,42949532.00,6.77
Alcohol,33.34,31.96,42949532.00,6.75
Alcohol,33.34,31.94,42949532.00,6.76
Alcohol,33.34,31.92,42949532.00,6.76
Alcohol,33.34,31.93,42949532.00,6.82
Alcohol,33.35,31.95,42949532.00,6.80
Alcohol,33.35,31.92,42949532.00,6.77
Alcohol,33.35,31.92,42949532.00,6.72
Alcohol,33.35,31.92,42949532.00,6.69
Alcohol,33.35,31.92,42949532.00,6.64
Alcohol,33.35,31.93,42949532.00,6.60
Alcohol,33.35,31.91,42949532.00,6.62
Alcohol,33.35,31.92,42949532.00,6.64
Alcohol,33.36,31.91,42949532.00,6.67
Alcohol,33.36,31.93,42949532.00,6.64
Alcohol,33.36,31.91,42949532.00,6.64
Alcohol,33.36,31.92,42949532.00,6.68
Alcohol,33.36,31.92,42949532.00,6.67
Alcohol,33.36,31.92,42949532.00,6.72
Alcohol,33.36,31.90,42949532.00,6.71
Alcohol,33.36,31.91,42949532.00,6.69
Alcohol,33.36,31.93,42949532.00,6.67
Alcohol,33.36,31.90,42949532.00,6.71
Alcohol,33.36,31.91,42949532.00,6.79
Alcohol,33.36,31.92,42949532.00,6.80
Alcohol,33.36,31.90,42949532.00,6.80
Alcohol,33.36,31.90,42949532.00,6.78
Alcohol,33.36,31.90,42949532.00,6.73
Alcohol,33.37,31.92,42949532.00,6.69
Alcohol,33.36,31.92,42949532.00,6.71
Alcohol,33.36,31.91,42949532.00,6.75
Alcohol,33.36,31.90,42949532.00,6.80
Alcohol,33.37,31.91,42949532.00,6.77
Alcohol,33.37,31.90,42949532.00,6.68
Alcohol,33.37,31.89,42949532.00,6.60
Alcohol,33.36,31.90,42949532.00,6.55
Alcohol,33.37,31.91,42949532.00,6.53
Alcohol,33.36,31.92,42949532.00,6.53
Alcohol,33.36,31.93,42949532.00,6.55
Alcohol,33.36,31.93,42949532.00,6.55
Alcohol,33.37,31.93,42949532.00,6.58
Alcohol,33.36,31.93,42949532.00,6.59
Alcohol,33.36,31.93,42949532.00,6.55
Alcohol,33.36,31.94,42949532.00,6.55
Alcohol,33.36,31.93,42949532.00,6.59
Alcohol,33.37,31.95,42949532.00,6.66
Alcohol,33.36,31.93,42949532.00,6.72
Alcohol,33.36,31.93,42949532.00,6.85
Alcohol,33.36,31.93,42949532.00,6.85
Alcohol,33.36,31.92,42949532.00,6.80
Alcohol,33.36,31.92,42949532.00,6.77
Alcohol,33.36,31.92,42949532.00,6.76
Alcohol,33.36,31.91,42949532.00,6.75
Alcohol,33.36,31.92,42949532.00,6.72
Alcohol,33.37,31.93,42949532.00,6.74
Alcohol,33.37,31.92,42949532.00,6.82
Alcohol,33.37,31.92,42949532.00,6.76
Alcohol,33.37,31.91,42949532.00,6.67
Alcohol,33.37,31.92,42949532.00,6.62
Alcohol,33.37,31.93,42949532.00,6.61
Alcohol,33.37,31.92,42949532.00,6.61
Alcohol,33.37,31.93,42949532.00,6.58
Alcohol,33.37,31.92,42949532.00,6.58
Alcohol,33.37,31.93,42949532.00,6.59
Alcohol,33.37,31.93,42949532.00,6.58
Alcohol,33.37,31.94,42949532.00,6.63
Alcohol,33.37,31.93,42949532.00,6.70
Alcohol,33.37,31.93,42949532.00,6.74
Alcohol,33.37,31.93,42949532.00,6.80
Alcohol,33.37,31.93,42949532.00,6.83
Alcohol,33.37,31.93,42949532.00,6.83
Alcohol,33.37,31.93,42949532.00,6.84
Alcohol,33.38,31.93,42949532.00,6.90
Alcohol,33.37,31.92,42949532.00,6.91
Alcohol,33.37,31.92,42949532.00,6.83
Alcohol,33.37,31.92,42949532.00,6.78
Alcohol,33.37,31.92,42949532.00,6.75
Alcohol,33.37,31.93,42949532.00,6.71
Alcohol,33.37,31.92,42949532.00,6.68
Alcohol,33.38,31.93,42949532.00,6.68
Alcohol,33.38,31.91,42949532.00,6.66
Alcohol,33.38,31.93,42949532.00,6.68
Alcohol,33.38,31.93,42949532.00,6.68
Alcohol,33.38,31.91,42949532.00,6.64
Alcohol,33.38,31.92,42949532.00,6.61
Alcohol,33.38,31.93,42949532.00,6.63
Alcohol,33.38,31.93,42949532.00,6.66
Alcohol,33.38,31.94,42949532.00,6.68
Alcohol,33.38,31.93,42949532.00,6.70
Alcohol,33.38,31.92,42949532.00,6.68
Alcohol,33.38,31.95,42949532.00,6.67
Alcohol,33.38,31.93,42949532.00,6.65
Alcohol,33.38,31.93,42949532.00,6.66
Alcohol,33.38,31.93,42949532.00,6.69
Alcohol,33.38,31.93,42949532.00,6.73
Alcohol,33.38,31.92,42949532.00,6.72
Alcohol,33.38,31.94,42949532.00,6.68
Alcohol,33.38,31.93,42949532.00,6.68
Alcohol,33.38,31.94,42949532.00,6.68
Alcohol,33.38,31.94,42949532.00,6.67
Alcohol,33.38,31.95,42949532.00,6.66
Alcohol,33.38,31.93,42949532.00,6.66
Alcohol,33.38,31.95,42949532.00,6.68
Alcohol,33.38,31.93,42949532.00,6.67
Alcohol,33.38,31.95,42949532.00,6.61
Alcohol,33.38,31.96,42949532.00,6.60
Alcohol,33.38,31.94,42949532.00,6.58
Alcohol,33.38,31.96,42949532.00,6.57
Alcohol,33.38,31.95,42949532.00,6.58
Alcohol,33.38,31.96,42949532.00,6.61
Alcohol,33.38,31.94,42949532.00,6.68
Alcohol,33.38,31.95,42949532.00,6.63
Alcohol,33.38,31.96,42949532.00,6.64
Alcohol,33.38,31.96,42949532.00,6.59
Alcohol,33.38,31.96,42949532.00,6.60
Alcohol,33.38,31.95,42949532.00,6.63
Alcohol,33.38,31.96,42949532.00,6.65
Alcohol,33.38,31.96,42949532.00,6.64
Alcohol,33.38,31.96,42949532.00,6.62
Alcohol,33.38,31.95,42949532.00,6.60
Alcohol,33.38,31.96,42949532.00,6.62
Alcohol,33.38,31.96,42949532.00,6.71
Alcohol,33.38,31.95,42949532.00,6.71
Alcohol,33.38,31.95,42949532.00,6.70
Alcohol,33.38,31.95,42949532.00,6.72
Alcohol,33.38,31.95,42949532.00,6.71
Alcohol,33.38,31.95,42949532.00,6.75
Alcohol,33.38,31.95,42949532.00,6.76
Alcohol,33.38,31.96,42949532.00,6.80
Alcohol,33.38,31.96,42949532.00,6.83
Alcohol,33.38,31.95,42949532.00,6.84
Alcohol,33.38,31.93,42949532.00,6.92
Alcohol,33.38,31.95,42949532.00,7.00
Alcohol,33.38,31.94,42949532.00,7.04
Alcohol,33.38,31.94,42949532.00,7.03
Alcohol,33.38,31.93,42949532.00,6.97
Alcohol,33.38,31.94,42949532.00,6.93
Alcohol,33.38,31.94,42949532.00,6.89
Alcohol,33.38,31.94,42949532.00,6.84
Alcohol,33.38,31.93,42949532.00,6.88
Alcohol,33.38,31.95,42949532.00,6.92
Alcohol,33.38,31.95,42949532.00,6.94
Alcohol,33.38,31.93,42949532.00,6.95
Alcohol,33.39,31.93,42949532.00,6.86
Alcohol,33.39,31.95,42949532.00,6.82
Alcohol,33.38,31.93,42949532.00,6.81
Alcohol,33.38,31.94,42949532.00,6.79
Alcohol,33.38,31.95,42949532.00,6.80
Alcohol,33.38,31.93,42949532.00,6.81
Alcohol,33.38,31.94,42949532.00,6.81
Alcohol,33.39,31.95,42949532.00,6.79
Alcohol,33.38,31.94,42949532.00,6.78
Alcohol,33.38,31.95,42949532.00,6.84
Alcohol,33.38,31.95,42949532.00,6.91
Alcohol,33.39,31.94,42949532.00,6.95
Alcohol,33.39,31.95,42949532.00,6.96
Alcohol,33.39,31.95,42949532.00,6.92
Alcohol,33.39,31.95,42949532.00,6.90
Alcohol,33.39,31.95,42949532.00,6.89
Alcohol,33.39,31.94,42949532.00,6.88
Alcohol,33.39,31.94,42949532.00,6.88
Alcohol,33.39,31.94,42949532.00,6.90
Alcohol,33.39,31.94,42949532.00,6.91
Alcohol,33.39,31.95,42949532.00,6.95
Alcohol,33.39,31.95,42949532.00,6.94
Alcohol,33.38,31.92,42949532.00,6.93
Alcohol,33.39,31.95,42949532.00,6.89
Alcohol,33.39,31.94,42949532.00,6.89
Alcohol,33.39,31.94,42949532.00,6.87
Alcohol,33.39,31.95,42949532.00,6.85
Alcohol,33.39,31.96,42949532.00,6.80
Alcohol,33.39,31.93,42949532.00,6.76
Alcohol,33.39,31.96,42949532.00,6.79
Alcohol,33.39,31.95,42949532.00,6.78
Alcohol,33.39,31.96,42949532.00,6.77
Alcohol,33.39,31.96,42949532.00,6.75
Alcohol,33.39,31.96,42949532.00,6.75
Alcohol,33.39,31.96,42949532.00,6.74
Alcohol,33.39,31.96,42949532.00,6.75
Alcohol,33.39,31.96,42949532.00,6.72
Alcohol,33.39,31.96,42949532.00,6.72
Alcohol,33.39,31.98,42949532.00,6.74
Alcohol,33.39,31.97,42949532.00,6.72
Alcohol,33.39,31.98,42949532.00,6.72
Alcohol,33.39,31.97,42949532.00,6.71
Alcohol,33.39,31.98,42949532.00,6.74
Alcohol,33.39,31.98,42949532.00,6.73
Alcohol,33.39,31.99,42949532.00,6.72
Alcohol,33.39,31.99,42949532.00,6.69
Alcohol,33.39,31.98,42949532.00,6.67
Alcohol,33.39,31.98,42949532.00,6.67
Alcohol,33.39,31.99,42949532.00,6.64
Alcohol,33.39,31.99,42949532.00,6.64
Alcohol,33.39,31.98,42949532.00,6.69
Alcohol,33.39,31.99,42949532.00,6.66
Alcohol,33.39,31.99,42949532.00,6.67
Alcohol,33.39,31.99,42949532.00,6.68
Alcohol,33.39,32.00,42949532.00,6.67
Alcohol,33.39,31.99,42949532.00,6.68
Alcohol,33.39,32.00,42949532.00,6.71
Alcohol,33.39,32.00,42949532.00,6.73
Alcohol,33.39,31.99,42949532.00,6.74
Alcohol,33.39,31.99,42949532.00,6.72
Alcohol,33.39,31.99,42949532.00,6.73
Alcohol,33.39,32.00,42949532.00,6.81
Alcohol,33.39,32.00,42949532.00,6.80
Alcohol,33.39,32.00,42949532.00,6.79
Alcohol,33.39,32.00,42949532.00,6.78
Alcohol,33.39,31.99,42949532.00,6.79
Alcohol,33.39,31.99,42949532.00,6.78
Alcohol,33.39,32.00,42949532.00,6.77
Alcohol,33.39,31.99,42949532.00,6.73
Alcohol,33.39,32.00,42949532.00,6.72
Alcohol,33.39,32.00,42949532.00,6.75
Alcohol,33.39,32.00,42949532.00,6.74
Alcohol,33.39,32.00,42949532.00,6.79
Alcohol,33.39,32.00,42949532.00,6.74
Alcohol,33.39,32.01,42949532.00,6.73
Alcohol,33.39,32.00,42949532.00,6.80
Alcohol,33.39,32.00,42949532.00,6.77
Alcohol,33.39,32.02,42949532.00,6.75
Alcohol,33.39,32.01,42949532.00,6.78
Alcohol,33.39,32.01,42949532.00,6.84
Alcohol,33.39,32.02,42949532.00,6.91
Alcohol,33.39,32.01,42949532.00,6.95
Alcohol,33.39,32.01,42949532.00,6.93
Alcohol,33.39,32.02,42949532.00,6.88
Alcohol,33.39,32.01,42949532.00,6.83
Alcohol,33.39,32.02,42949532.00,6.78
Alcohol,33.39,32.02,42949532.00,6.78
Alcohol,33.39,32.02,42949532.00,6.78
Alcohol,33.39,32.02,42949532.00,6.73
Alcohol,33.39,32.02,42949532.00,6.76
Alcohol,33.39,32.03,42949532.00,6.75
Alcohol,33.39,32.04,42949532.00,6.79
Alcohol,33.39,32.03,42949532.00,6.79
Alcohol,33.39,32.04,42949532.00,6.75
Alcohol,33.39,32.04,42949532.00,6.75
Alcohol,33.39,32.03,42949532.00,6.72
Alcohol,33.39,32.03,42949532.00,6.71
Alcohol,33.39,32.03,42949532.00,6.72
Alcohol,33.39,32.03,42949532.00,6.73
Alcohol,33.39,32.04,42949532.00,6.70
Alcohol,33.39,32.04,42949532.00,6.67
Alcohol,33.39,32.04,42949532.00,6.68
Alcohol,33.39,32.04,42949532.00,6.67
Alcohol,33.39,32.05,42949532.00,6.72
Alcohol,33.39,32.06,42949532.00,6.72
Alcohol,33.39,32.05,42949532.00,6.75
Alcohol,33.39,32.06,42949532.00,6.75
Alcohol,33.39,32.07,42949532.00,6.72
Alcohol,33.39,32.05,42949532.00,6.69
Alcohol,33.39,32.05,42949532.00,6.71
Alcohol,33.39,32.07,42949532.00,6.68
Alcohol,33.39,32.05,42949532.00,6.70
Alcohol,33.39,32.06,42949532.00,6.72
Alcohol,33.39,32.06,42949532.00,6.73
Alcohol,33.39,32.06,42949532.00,6.73
Alcohol,33.39,32.05,42949532.00,6.73
Alcohol,33.39,32.06,42949532.00,6.73
Alcohol,33.39,32.07,42949532.00,6.73
Alcohol,33.39,32.07,42949532.00,6.69
Alcohol,33.39,32.07,42949532.00,6.73
Alcohol,33.39,32.06,42949532.00,6.77
Alcohol,33.39,32.07,42949532.00,6.85
Alcohol,33.39,32.05,42949532.00,6.84
Alcohol,33.39,32.05,42949532.00,6.82
Alcohol,33.39,32.05,42949532.00,6.80
Alcohol,33.39,32.07,42949532.00,6.78
Alcohol,33.39,32.06,42949532.00,6.78
Alcohol,33.39,32.06,42949532.00,6.81
Alcohol,33.39,32.06,42949532.00,6.81
Alcohol,33.39,32.07,42949532.00,6.84
Alcohol,33.39,32.06,42949532.00,6.82
Alcohol,33.39,32.06,42949532.00,6.80
Alcohol,33.39,32.06,42949532.00,6.82
Alcohol,33.39,32.07,42949532.00,6.84
Alcohol,33.39,32.06,42949532.00,6.87
Alcohol,33.39,32.07,42949532.00,6.88
Alcohol,33.39,32.06,42949532.00,6.86
Alcohol,33.39,32.06,42949532.00,6.88
Alcohol,33.39,32.06,42949532.00,6.86
Alcohol,33.39,32.06,42949532.00,6.85
Alcohol,33.39,32.06,42949532.00,6.82
Alcohol,33.39,32.07,42949532.00,6.83
Alcohol,33.39,32.07,42949532.00,6.85
Alcohol,33.39,32.07,42949532.00,6.84
Alcohol,33.39,32.06,42949532.00,6.84
Alcohol,33.39,32.06,42949532.00,6.78
Alcohol,33.39,32.07,42949532.00,6.75
Alcohol,33.39,32.08,42949532.00,6.77
Alcohol,33.39,32.07,42949532.00,6.80
Alcohol,33.39,32.07,42949532.00,6.79
Alcohol,33.39,32.07,42949532.00,6.77
Alcohol,33.39,32.07,42949532.00,6.72
Alcohol,33.39,32.07,42949532.00,6.72
Alcohol,33.39,32.09,42949532.00,6.72
Alcohol,33.39,32.09,42949532.00,6.74
Alcohol,33.39,32.09,42949532.00,6.74
Alcohol,33.39,32.09,42949532.00,6.77
Alcohol,33.39,32.10,42949532.00,6.76
Alcohol,33.39,32.08,42949532.00,6.75
Alcohol,33.39,32.09,42949532.00,6.77
Alcohol,33.39,32.09,42949532.00,6.76
Alcohol,33.39,32.10,42949532.00,6.76
Alcohol,33.39,32.09,42949532.00,6.73
Alcohol,33.39,32.10,42949532.00,6.71
Alcohol,33.39,32.10,42949532.00,6.70
Alcohol,33.39,32.10,42949532.00,6.70
Alcohol,33.39,32.10,42949532.00,6.70
Alcohol,33.39,32.10,42949532.00,6.71
Alcohol,33.39,32.09,42949532.00,6.73
Alcohol,33.39,32.10,42949532.00,6.75
Alcohol,33.39,32.11,42949532.00,6.76
Alcohol,33.39,32.11,42949532.00,6.73
Alcohol,33.39,32.10,42949532.00,6.78
Alcohol,33.39,32.09,42949532.00,6.81
Alcohol,33.39,32.09,42949532.00,6.82
Alcohol,33.39,32.09,42949532.00,6.80
Alcohol,33.39,32.10,42949532.00,6.82
Alcohol,33.39,32.10,42949532.00,6.80
Alcohol,33.39,32.10,42949532.00,6.81
Alcohol,33.39,32.11,42949532.00,6.82
Alcohol,33.39,32.10,42949532.00,6.82
Alcohol,33.39,32.10,42949532.00,6.78
Alcohol,33.39,32.11,42949532.00,6.76
Alcohol,33.39,32.11,42949532.00,6.76
Alcohol,33.39,32.10,42949532.00,6.77
Alcohol,33.39,32.10,42949532.00,6.84
Alcohol,33.39,32.11,42949532.00,6.93
Alcohol,33.39,32.10,42949532.00,6.98
Alcohol,33.39,32.10,42949532.00,6.94
Alcohol,33.39,32.11,42949532.00,6.93
Alcohol,33.39,32.11,42949532.00,6.90
Alcohol,33.39,32.11,42949532.00,6.92
Alcohol,33.39,32.11,42949532.00,6.96
Alcohol,33.40,32.09,42949532.00,7.01
Alcohol,33.40,32.10,42949532.00,6.99
Alcohol,33.40,32.10,42949532.00,6.95
Alcohol,33.39,32.10,42949532.00,6.91
Alcohol,33.39,32.11,42949532.00,6.92
Alcohol,33.39,32.10,42949532.00,6.87
Alcohol,33.39,32.10,42949532.00,6.85
Alcohol,33.39,32.10,42949532.00,6.86
Alcohol,33.40,32.10,42949532.00,6.89
Alcohol,33.40,32.11,42949532.00,6.90
Alcohol,33.40,32.12,42949532.00,6.88
Alcohol,33.40,32.11,42949532.00,6.86
Alcohol,33.40,32.11,42949532.00,6.86
Alcohol,33.40,32.11,42949532.00,6.84
Alcohol,33.40,32.12,42949532.00,6.83
Alcohol,33.40,32.11,42949532.00,6.80
Alcohol,33.40,32.11,42949532.00,6.84
Alcohol,33.40,32.12,42949532.00,6.86
Alcohol,33.40,32.13,42949532.00,6.86
Alcohol,33.40,32.13,42949532.00,6.84
Alcohol,33.40,32.11,42949532.00,6.85
Alcohol,33.40,32.13,42949532.00,6.81
Alcohol,33.40,32.13,42949532.00,6.83
Alcohol,33.40,32.12,42949532.00,6.84
Alcohol,33.40,32.13,42949532.00,6.83
Alcohol,33.40,32.13,42949532.00,6.83
Alcohol,33.40,32.13,42949532.00,6.85
Alcohol,33.40,32.13,42949532.00,6.82
Alcohol,33.40,32.14,42949532.00,6.81
Alcohol,33.40,32.13,42949532.00,6.84
Alcohol,33.40,32.13,42949532.00,6.84
Alcohol,33.40,32.13,42949532.00,6.82
Alcohol,33.40,32.13,42949532.00,6.88
Alcohol,33.41,32.12,42949532.00,6.90
Alcohol,33.41,32.12,42949532.00,6.89
Alcohol,33.40,32.12,42949532.00,6.91
Alcohol,33.40,32.12,42949532.00,6.97
Alcohol,33.40,32.12,42949532.00,6.97
Alcohol,33.41,32.12,42949532.00,6.95
Alcohol,33.41,32.12,42949532.00,6.93
Alcohol,33.41,32.12,42949532.00,6.95
Alcohol,33.41,32.12,42949532.00,6.95
Alcohol,33.40,32.11,42949532.00,6.95
Alcohol,33.40,32.11,42949532.00,6.96
Alcohol,33.41,32.12,42949532.00,6.99
Alcohol,33.41,32.13,42949532.00,7.01
Alcohol,33.41,32.12,42949532.00,6.97
Alcohol,33.41,32.12,42949532.00,7.01
Alcohol,33.40,32.12,42949532.00,7.00
Alcohol,33.41,32.12,42949532.00,6.96
Alcohol,33.40,32.12,42949532.00,6.94
Alcohol,33.41,32.12,42949532.00,6.94
Alcohol,33.40,32.12,42949532.00,6.92
Alcohol,33.40,32.13,42949532.00,6.94
Alcohol,33.40,32.12,42949532.00,6.96
Alcohol,33.40,32.12,42949532.00,6.94
Alcohol,33.40,32.12,42949532.00,6.91
Alcohol,33.40,32.13,42949532.00,6.91
Alcohol,33.40,32.12,42949532.00,6.92
Alcohol,33.40,32.13,42949532.00,6.95
Alcohol,33.40,32.13,42949532.00,6.97
Alcohol,33.41,32.13,42949532.00,7.02
Alcohol,33.41,32.12,42949532.00,7.04
Alcohol,33.40,32.13,42949532.00,7.05
Alcohol,33.40,32.13,42949532.00,7.01
Alcohol,33.40,32.13,42949532.00,7.03
Alcohol,33.40,32.12,42949532.00,6.97
Alcohol,33.41,32.13,42949532.00,6.97
Alcohol,33.41,32.13,42949532.00,6.97
Alcohol,33.40,32.13,42949532.00,7.00
Alcohol,33.40,32.12,42949532.00,6.99
Alcohol,33.40,32.13,42949532.00,7.01
Alcohol,33.41,32.13,42949532.00,6.99
Alcohol,33.41,32.12,42949532.00,6.93
Alcohol,33.41,32.12,42949532.00,6.93
Alcohol,33.41,32.13,42949532.00,6.89
Alcohol,33.41,32.12,42949532.00,6.89
Alcohol,33.41,32.12,42949532.00,6.92
Alcohol,33.41,32.13,42949532.00,6.98
Alcohol,33.41,32.13,42949532.00,6.98
Alcohol,33.41,32.13,42949532.00,7.00
Alcohol,33.41,32.12,42949532.00,7.04
Alcohol,33.41,32.13,42949532.00,7.07
Alcohol,33.41,32.13,42949532.00,7.09
Alcohol,33.41,32.13,42949532.00,7.06
Alcohol,33.41,32.12,42949532.00,7.02
Alcohol,33.41,32.12,42949532.00,6.99
Alcohol,33.41,32.12,42949532.00,7.00
Alcohol,33.41,32.13,42949532.00,6.99
Alcohol,33.41,32.12,42949532.00,6.97
Alcohol,33.41,32.14,42949532.00,6.98
Alcohol,33.41,32.13,42949532.00,6.99
Alcohol,33.41,32.13,42949532.00,6.98
Alcohol,33.41,32.13,42949532.00,7.01
Alcohol,33.41,32.13,42949532.00,7.07
Alcohol,33.41,32.11,42949532.00,7.05
Alcohol,33.41,32.12,42949532.00,7.05
Alcohol,33.41,32.12,42949532.00,7.10
Alcohol,33.41,32.11,42949532.00,7.11
Alcohol,33.41,32.12,42949532.00,7.11
Alcohol,33.41,32.12,42949532.00,7.08
Alcohol,33.41,32.12,42949532.00,7.03
Alcohol,33.41,32.12,42949532.00,7.03
Alcohol,33.41,32.12,42949532.00,7.05
Alcohol,33.41,32.12,42949532.00,7.07
Alcohol,33.41,32.12,42949532.00,7.05
Alcohol,33.41,32.12,42949532.00,7.06
Alcohol,33.41,32.12,42949532.00,7.05
Alcohol,33.41,32.12,42949532.00,7.07
Alcohol,33.41,32.12,42949532.00,7.05
Alcohol,33.41,32.12,42949532.00,7.06
Alcohol,33.41,32.12,42949532.00,7.06
Alcohol,33.41,32.12,42949532.00,7.04
Alcohol,33.41,32.12,42949532.00,7.04
Alcohol,33.41,32.13,42949532.00,7.05
Alcohol,33.41,32.13,42949532.00,7.02
Alcohol,33.41,32.13,42949532.00,7.04
Alcohol,33.41,32.13,42949532.00,7.04
Alcohol,33.41,32.14,42949532.00,7.04
Alcohol,33.41,32.13,42949532.00,7.05
Alcohol,33.41,32.13,42949532.00,7.05
Alcohol,33.41,32.13,42949532.00,7.01
Alcohol,33.41,32.13,42949532.00,7.00
Alcohol,33.41,32.13,42949532.00,6.99
Alcohol,33.41,32.13,42949532.00,6.99
Alcohol,33.41,32.14,42949532.00,7.01
Alcohol,33.41,32.13,42949532.00,6.98
Alcohol,33.41,32.13,42949532.00,6.96
Alcohol,33.41,32.14,42949532.00,6.95
Alcohol,33.41,32.14,42949532.00,6.90
Alcohol,33.41,32.15,42949532.00,6.88
Alcohol,33.41,32.16,42949532.00,6.90
Alcohol,33.40,32.14,42949532.00,6.90
Alcohol,33.40,32.16,42949532.00,6.88
Alcohol,33.40,32.16,42949532.00,6.84
Alcohol,33.40,32.16,42949532.00,6.81
Alcohol,33.40,32.16,42949532.00,6.83
Alcohol,33.40,32.17,42949532.00,6.82
Alcohol,33.40,32.17,42949532.00,6.84
Alcohol,33.40,32.17,42949532.00,6.88
Alcohol,33.40,32.17,42949532.00,6.85
Alcohol,33.40,32.17,42949532.00,6.83
Alcohol,33.41,32.17,42949532.00,6.80
Alcohol,33.40,32.18,42949532.00,6.82
Alcohol,33.40,32.17,42949532.00,6.84
Alcohol,33.41,32.17,42949532.00,6.86
Alcohol,33.41,32.16,42949532.00,6.88
Alcohol,33.41,32.16,42949532.00,6.92
Alcohol,33.41,32.16,42949532.00,6.89
Alcohol,33.41,32.16,42949532.00,6.86
Alcohol,33.41,32.17,42949532.00,6.86
Alcohol,33.41,32.15,42949532.00,6.84
Alcohol,33.41,32.17,42949532.00,6.81
Alcohol,33.40,32.16,42949532.00,6.82
Alcohol,33.40,32.17,42949532.00,6.79
Alcohol,33.41,32.17,42949532.00,6.78
Alcohol,33.41,32.17,42949532.00,6.78
Alcohol,33.41,32.17,42949532.00,6.78
Alcohol,33.41,32.17,42949532.00,6.75
Alcohol,33.41,32.17,42949532.00,6.77
Alcohol,33.41,32.18,42949532.00,6.76
Alcohol,33.41,32.17,42949532.00,6.76
Alcohol,33.41,32.17,42949532.00,6.79
Alcohol,33.41,32.17,42949532.00,6.83
Alcohol,33.41,32.17,42949532.00,6.80
Alcohol,33.41,32.16,42949532.00,6.81
Alcohol,33.41,32.18,42949532.00,6.84
Alcohol,33.41,32.18,42949532.00,6.83
Alcohol,33.41,32.17,42949532.00,6.80
Alcohol,33.41,32.17,42949532.00,6.78
Alcohol,33.41,32.18,42949532.00,6.76
Alcohol,33.41,32.17,42949532.00,6.77
Alcohol,33.41,32.18,42949532.00,6.70
Alcohol,33.41,32.19,42949532.00,6.66
Alcohol,33.41,32.17,42949532.00,6.70
Alcohol,33.41,32.18,42949532.00,6.75
Alcohol,33.41,32.18,42949532.00,6.72
Alcohol,33.41,32.18,42949532.00,6.69
Alcohol,33.41,32.17,42949532.00,6.69
Alcohol,33.41,32.19,42949532.00,6.73
Alcohol,33.41,32.19,42949532.00,6.79
Alcohol,33.41,32.18,42949532.00,6.78
Alcohol,33.41,32.18,42949532.00,6.80
Alcohol,33.41,32.19,42949532.00,6.80
Alcohol,33.41,32.18,42949532.00,6.81
Alcohol,33.41,32.18,42949532.00,6.77
Alcohol,33.41,32.18,42949532.00,6.77
Alcohol,33.41,32.17,42949532.00,6.73
Alcohol,33.41,32.17,42949532.00,6.73
Alcohol,33.41,32.18,42949532.00,6.71
Alcohol,33.41,32.17,42949532.00,6.74
Alcohol,33.41,32.17,42949532.00,6.75
Alcohol,33.41,32.18,42949532.00,6.77
Alcohol,33.41,32.17,42949532.00,6.75
Alcohol,33.41,32.17,42949532.00,6.74
Alcohol,33.41,32.18,42949532.00,6.75
Alcohol,33.41,32.19,42949532.00,6.77
Alcohol,33.41,32.17,42949532.00,6.85
Alcohol,33.41,32.17,42949532.00,6.90
Alcohol,33.41,32.17,42949532.00,6.91
Alcohol,33.42,32.16,42949532.00,6.88
Alcohol,33.42,32.16,42949532.00,6.84
Alcohol,33.42,32.15,42949532.00,6.75
Alcohol,33.42,32.17,42949532.00,6.73
Alcohol,33.42,32.17,42949532.00,6.70
Alcohol,33.42,32.16,42949532.00,6.67
Alcohol,33.42,32.16,42949532.00,6.70
Alcohol,33.42,32.17,42949532.00,6.71
Alcohol,33.42,32.17,42949532.00,6.71
Alcohol,33.42,32.17,42949532.00,6.72
Alcohol,33.42,32.17,42949532.00,6.72
Alcohol,33.42,32.17,42949532.00,6.70
Alcohol,33.42,32.17,42949532.00,6.69
Alcohol,33.42,32.17,42949532.00,6.68
Alcohol,33.42,32.17,42949532.00,6.71
Alcohol,33.42,32.17,42949532.00,6.67
Alcohol,33.42,32.18,42949532.00,6.67
Alcohol,33.42,32.18,42949532.00,6.69
Alcohol,33.42,32.17,42949532.00,6.69
Alcohol,33.42,32.18,42949532.00,6.69
Alcohol,33.42,32.17,42949532.00,6.74
Alcohol,33.42,32.17,42949532.00,6.72
Alcohol,33.42,32.18,42949532.00,6.75
Alcohol,33.42,32.16,42949532.00,6.82
