Label,Temperatura,Humedad,Presion,ResistenciaGas
Alcohol,33.55,33.36,42949532.0,5.68
Alcohol,33.55,33.35,42949532.0,5.68
Alcohol,33.55,33.36,42949532.0,5.68
Alcohol,33.55,33.35,42949532.0,5.68
Alcohol,33.55,33.35,42949532.0,5.68
Alcohol,33.55,33.35,42949532.0,5.68
Alcohol,33.55,33.35,42949532.0,5.68
Alcohol,33.55,33.36,42949532.0,5.68
Alcohol,33.55,33.35,42949532.0,5.68
Alcohol,33.55,33.35,42949532.0,5.68
Alcohol,33.55,33.35,42949532.0,5.68
Alcohol,33.55,33.34,42949532.0,5.68
Alcohol,33.55,33.34,42949532.0,5.68
Alcohol,33.55,33.34,42949532.0,5.68
Alcohol,33.55,33.34,42949532.0,5.68
Alcohol,33.55,33.34,42949532.0,5.68
Alcohol,33.55,33.34,42949532.0,5.68
Alcohol,33.55,33.34,42949532.0,5.68
Alcohol,33.55,33.35,42949532.0,5.68
Alcohol,33.55,33.34,42949532.0,5.68
Alcohol,33.55,33.34,42949532.0,5.68
Alcohol,33.55,33.34,42949532.0,5.68
Alcohol,33.55,33.33,42949532.0,5.68
Alcohol,33.55,33.34,42949532.0,5.68
Alcohol,33.55,33.34,42949532.0,5.68
Alcohol,33.55,33.33,42949532.0,5.68
Alcohol,33.55,33.34,42949532.0,5.68
Alcohol,33.55,33.34,42949532.0,5.68
Alcohol,33.55,33.33,42949532.0,5.68
Alcohol,33.55,33.33,42949532.0,5.68
Alcohol,33.55,33.34,42949532.0,5.68
Alcohol,33.55,33.34,42949532.0,5.68
Alcohol,33.55,33.35,42949532.0,5.68
Alcohol,33.55,33.33,42949532.0,5.68
Alcohol,33.55,33.35,42949532.0,5.68
Alcohol,33.55,33.34,42949532.0,5.68
Alcohol,33.55,33.34,42949532.0,5.68
Alcohol,33.54,33.33,42949532.0,5.68
Alcohol,33.54,33.34,42949532.0,5.68
Alcohol,33.54,33.35,42949532.0,5.68
Alcohol,33.54,33.34,42949532.0,5.68
Alcohol,33.54,33.34,42949532.0,5.68
Alcohol,33.54,33.34,42949532.0,5.68
Alcohol,33.54,33.34,42949532.0,5.68
Alcohol,33.55,33.36,42949532.0,5.68
Alcohol,33.55,33.36,42949532.0,5.68
Alcohol,33.55,33.35,42949532.0,5.68
Alcohol,33.55,33.33,42949532.0,5.68
Alcohol,33.55,33.34,42949532.0,5.68
Alcohol,33.55,33.34,42949532.0,5.68
Alcohol,33.55,33.34,42949532.0,5.68
Alcohol,33.55,33.34,42949532.0,5.68
Alcohol,33.55,33.34,42949532.0,5.68
Alcohol,33.55,33.35,42949532.0,5.68
Alcohol,33.55,33.34,42949532.0,5.68
Alcohol,33.55,33.33,42949532.0,5.68
Alcohol,33.55,33.34,42949532.0,5.68
Alcohol,33.55,33.35,42949532.0,5.68
Alcohol,33.55,33.34,42949532.0,5.68
Alcohol,33.54,33.35,42949532.0,5.68
Alcohol,33.55,33.35,42949532.0,5.68
Alcohol,33.55,33.34,42949532.0,5.68
Alcohol,33.55,33.35,42949532.0,5.68
Alcohol,33.55,33.33,42949532.0,5.68
Alcohol,33.54,33.34,42949532.0,5.68
Alcohol,33.54,33.33,42949532.0,5.68
Alcohol,33.54,33.33,42949532.0,5.68
Alcohol,33.54,33.34,42949532.0,5.68
Alcohol,33.54,33.34,42949532.0,5.68
Alcohol,33.54,33.34,42949532.0,5.68
Alcohol,33.54,33.33,42949532.0,5.68
Alcohol,33.54,33.33,42949532.0,5.68
Alcohol,33.54,33.34,42949532.0,5.68
Alcohol,33.54,33.33,42949532.0,5.68
Alcohol,33.54,33.31,42949532.0,5.68
Alcohol,33.54,33.33,42949532.0,5.68
Alcohol,33.54,33.31,42949532.0,5.68
Alcohol,33.54,33.31,42949532.0,5.68
Alcohol,33.54,33.33,42949532.0,5.68
Alcohol,33.54,33.31,42949532.0,5.68
Alcohol,33.54,33.3,42949532.0,5.68
Alcohol,33.54,33.31,42949532.0,5.68
Alcohol,33.54,33.3,42949532.0,5.68
Alcohol,33.54,33.31,42949532.0,5.68
Alcohol,33.54,33.3,42949532.0,5.68
Alcohol,33.54,33.29,42949532.0,5.68
Alcohol,33.54,33.31,42949532.0,5.68
Alcohol,33.54,33.3,42949532.0,5.68
Alcohol,33.54,33.31,42949532.0,5.68
Alcohol,33.54,33.3,42949532.0,5.68
Alcohol,33.54,33.3,42949532.0,5.68
Alcohol,33.54,33.3,42949532.0,5.68
Alcohol,33.54,33.3,42949532.0,5.68
Alcohol,33.54,33.3,42949532.0,5.68
Alcohol,33.54,33.29,42949532.0,5.68
Alcohol,33.54,33.3,42949532.0,5.68
Alcohol,33.54,33.29,42949532.0,5.68
Alcohol,33.54,33.29,42949532.0,5.68
Alcohol,33.54,33.29,42949532.0,5.68
Alcohol,33.54,33.3,42949532.0,5.68
Alcohol,33.54,33.28,42949532.0,5.68
Alcohol,33.54,33.27,42949532.0,5.68
Alcohol,33.54,33.28,42949532.0,5.68
Alcohol,33.54,33.27,42949532.0,5.68
Alcohol,33.54,33.29,42949532.0,5.68
Alcohol,33.54,33.28,42949532.0,5.68
Alcohol,33.54,33.29,42949532.0,5.68
Alcohol,33.55,33.29,42949532.0,5.68
Alcohol,33.54,33.27,42949532.0,5.68
Alcohol,33.54,33.29,42949532.0,5.68
Alcohol,33.54,33.27,42949532.0,5.68
Alcohol,33.54,33.27,42949532.0,5.68
Alcohol,33.54,33.29,42949532.0,5.68
Alcohol,33.55,33.27,42949532.0,5.68
Alcohol,33.55,33.27,42949532.0,5.68
Alcohol,33.55,33.27,42949532.0,5.68
Alcohol,33.55,33.26,42949532.0,5.68
Alcohol,33.54,33.26,42949532.0,5.68
Alcohol,33.55,33.26,42949532.0,5.68
Alcohol,33.55,33.25,42949532.0,5.68
Alcohol,33.55,33.26,42949532.0,5.68
Alcohol,33.55,33.26,42949532.0,5.68
Alcohol,33.55,33.26,42949532.0,5.68
Alcohol,33.55,33.27,42949532.0,5.68
Alcohol,33.55,33.26,42949532.0,5.68
Alcohol,33.54,33.26,42949532.0,5.68
Alcohol,33.55,33.25,42949532.0,5.68
Alcohol,33.54,33.26,42949532.0,5.68
Alcohol,33.55,33.25,42949532.0,5.68
Alcohol,33.54,33.26,42949532.0,5.68
Alcohol,33.54,33.26,42949532.0,5.68
Alcohol,33.55,33.25,42949532.0,5.68
Alcohol,33.55,33.26,42949532.0,5.68
Alcohol,33.54,33.25,42949532.0,5.68
Alcohol,33.54,33.25,42949532.0,5.68
Alcohol,33.55,33.26,42949532.0,5.68
Alcohol,33.55,33.25,42949532.0,5.68
Alcohol,33.55,33.25,42949532.0,5.68
Alcohol,33.55,33.26,42949532.0,5.68
Alcohol,33.55,33.25,42949532.0,5.68
Alcohol,33.55,33.24,42949532.0,5.68
Alcohol,33.55,33.25,42949532.0,5.68
Alcohol,33.55,33.24,42949532.0,5.68
Alcohol,33.55,33.23,42949532.0,5.68
Alcohol,33.55,33.24,42949532.0,5.68
Alcohol,33.55,33.22,42949532.0,5.68
Alcohol,33.55,33.23,42949532.0,5.68
Alcohol,33.55,33.23,42949532.0,5.68
Alcohol,33.56,33.22,42949532.0,5.68
Alcohol,33.55,33.23,42949532.0,5.68
Alcohol,33.55,33.21,42949532.0,5.68
Alcohol,33.55,33.22,42949532.0,5.68
Alcohol,33.55,33.22,42949532.0,5.68
Alcohol,33.55,33.23,42949532.0,5.68
Alcohol,33.55,33.24,42949532.0,5.68
Alcohol,33.55,33.25,42949532.0,5.68
Alcohol,33.55,33.24,42949532.0,5.68
Alcohol,33.55,33.25,42949532.0,5.68
Alcohol,33.55,33.23,42949532.0,5.68
Alcohol,33.55,33.23,42949532.0,5.68
Alcohol,33.55,33.24,42949532.0,5.68
Alcohol,33.55,33.24,42949532.0,5.68
Alcohol,33.55,33.23,42949532.0,5.68
Alcohol,33.55,33.23,42949532.0,5.68
Alcohol,33.55,33.23,42949532.0,5.68
Alcohol,33.55,33.22,42949532.0,5.68
Alcohol,33.54,33.23,42949532.0,5.68
Alcohol,33.54,33.23,42949532.0,5.68
Alcohol,33.54,33.23,42949532.0,5.68
Alcohol,33.54,33.24,42949532.0,5.68
Alcohol,33.53,33.24,42949532.0,5.68
Alcohol,33.53,33.24,42949532.0,5.68
Alcohol,33.53,33.24,42949532.0,5.68
Alcohol,33.53,33.24,42949532.0,5.68
Alcohol,33.53,33.24,42949532.0,5.68
Alcohol,33.53,33.24,42949532.0,5.68
Alcohol,33.53,33.26,42949532.0,5.68
Alcohol,33.53,33.25,42949532.0,5.68
Alcohol,33.53,33.24,42949532.0,5.68
Alcohol,33.53,33.26,42949532.0,5.68
Alcohol,33.52,33.25,42949532.0,5.68
Alcohol,33.53,33.24,42949532.0,5.68
Alcohol,33.53,33.24,42949532.0,5.68
Alcohol,33.53,33.24,42949532.0,5.68
Alcohol,33.53,33.25,42949532.0,5.68
Alcohol,33.53,33.25,42949532.0,5.68
Alcohol,33.52,33.25,42949532.0,5.68
Alcohol,33.52,33.25,42949532.0,5.68
Alcohol,33.52,33.25,42949532.0,5.68
Alcohol,33.52,33.25,42949532.0,5.68
Alcohol,33.52,33.27,42949532.0,5.68
Alcohol,33.52,33.25,42949532.0,5.68
Alcohol,33.52,33.24,42949532.0,5.68
Alcohol,33.52,33.24,42949532.0,5.68
Alcohol,33.52,33.24,42949532.0,5.68
Alcohol,33.52,33.25,42949532.0,5.68
Alcohol,33.52,33.24,42949532.0,5.68
Alcohol,33.52,33.24,42949532.0,5.68
Alcohol,33.52,33.25,42949532.0,5.68
Alcohol,33.52,33.24,42949532.0,5.68
Alcohol,33.52,33.25,42949532.0,5.68
Alcohol,33.52,33.25,42949532.0,5.68
Alcohol,33.52,33.26,42949532.0,5.68
Alcohol,33.52,33.25,42949532.0,5.68
Alcohol,33.52,33.24,42949532.0,5.68
Alcohol,33.52,33.25,42949532.0,5.68
Alcohol,33.52,33.24,42949532.0,5.68
Alcohol,33.52,33.24,42949532.0,5.68
Alcohol,33.52,33.25,42949532.0,5.68
Alcohol,33.52,33.23,42949532.0,5.68
Alcohol,33.51,33.24,42949532.0,5.68
Alcohol,33.51,33.24,42949532.0,5.68
Alcohol,33.51,33.23,42949532.0,5.68
Alcohol,33.51,33.25,42949532.0,5.68
Alcohol,33.51,33.24,42949532.0,5.68
Alcohol,33.51,33.24,42949532.0,5.68
Alcohol,33.51,33.24,42949532.0,5.68
Alcohol,33.51,33.25,42949532.0,5.68
Alcohol,33.52,33.24,42949532.0,5.68
Alcohol,33.51,33.25,42949532.0,5.68
Alcohol,33.51,33.24,42949532.0,5.68
Alcohol,33.52,33.24,42949532.0,5.68
Alcohol,33.52,33.24,42949532.0,5.68
Alcohol,33.51,33.23,42949532.0,5.68
Alcohol,33.51,33.24,42949532.0,5.68
Alcohol,33.51,33.22,42949532.0,5.68
Alcohol,33.52,33.23,42949532.0,5.68
Alcohol,33.52,33.23,42949532.0,5.68
Alcohol,33.51,33.23,42949532.0,5.68
Alcohol,33.52,33.22,42949532.0,5.68
Alcohol,33.52,33.23,42949532.0,5.68
Alcohol,33.52,33.23,42949532.0,5.68
Alcohol,33.52,33.24,42949532.0,5.68
Alcohol,33.52,33.23,42949532.0,5.68
Alcohol,33.52,33.23,42949532.0,5.68
Alcohol,33.52,33.21,42949532.0,5.68
Alcohol,33.52,33.23,42949532.0,5.68
Alcohol,33.52,33.23,42949532.0,5.68
Alcohol,33.52,33.23,42949532.0,5.68
Alcohol,33.52,33.23,42949532.0,5.68
Alcohol,33.52,33.23,42949532.0,5.68
Alcohol,33.52,33.22,42949532.0,5.68
Alcohol,33.52,33.23,42949532.0,5.68
Alcohol,33.52,33.22,42949532.0,5.68
Alcohol,33.52,33.24,42949532.0,5.68
Alcohol,33.52,33.23,42949532.0,5.68
Alcohol,33.52,33.23,42949532.0,5.68
Alcohol,33.52,33.23,42949532.0,5.68
Alcohol,33.51,33.21,42949532.0,5.68
Alcohol,33.52,33.21,42949532.0,5.68
Alcohol,33.51,33.21,42949532.0,5.68
Alcohol,33.52,33.21,42949532.0,5.68
Alcohol,33.52,33.19,42949532.0,5.68
Alcohol,33.52,33.19,42949532.0,5.68
Alcohol,33.52,33.18,42949532.0,5.68
Alcohol,33.52,33.18,42949532.0,5.68
Alcohol,33.52,33.18,42949532.0,5.68
Alcohol,33.52,33.19,42949532.0,5.68
Alcohol,33.52,33.18,42949532.0,5.68
Alcohol,33.52,33.19,42949532.0,5.68
Alcohol,33.52,33.18,42949532.0,5.68
Alcohol,33.52,33.18,42949532.0,5.68
Alcohol,33.52,33.18,42949532.0,5.68
Alcohol,33.52,33.18,42949532.0,5.68
Alcohol,33.52,33.19,42949532.0,5.68
Alcohol,33.52,33.17,42949532.0,5.68
Alcohol,33.52,33.17,42949532.0,5.68
Alcohol,33.52,33.18,42949532.0,5.68
Alcohol,33.52,33.18,42949532.0,5.68
Alcohol,33.52,33.16,42949532.0,5.68
Alcohol,33.52,33.16,42949532.0,5.68
Alcohol,33.52,33.17,42949532.0,5.68
Alcohol,33.52,33.16,42949532.0,5.68
Alcohol,33.53,33.16,42949532.0,5.68
Alcohol,33.53,33.16,42949532.0,5.68
Alcohol,33.53,33.16,42949532.0,5.68
Alcohol,33.53,33.16,42949532.0,5.68
Alcohol,33.53,33.17,42949532.0,5.68
Alcohol,33.53,33.17,42949532.0,5.68
Alcohol,33.53,33.17,42949532.0,5.68
Alcohol,33.53,33.17,42949532.0,5.68
Alcohol,33.53,33.16,42949532.0,5.68
Alcohol,33.53,33.16,42949532.0,5.68
Alcohol,33.53,33.16,42949532.0,5.68
Alcohol,33.53,33.16,42949532.0,5.68
Alcohol,33.53,33.17,42949532.0,5.68
Alcohol,33.53,33.16,42949532.0,5.68
Alcohol,33.53,33.17,42949532.0,5.68
Alcohol,33.53,33.16,42949532.0,5.68
Alcohol,33.53,33.17,42949532.0,5.68
Alcohol,33.53,33.17,42949532.0,5.68
Alcohol,33.53,33.16,42949532.0,5.68
Alcohol,33.53,33.17,42949532.0,5.68
Alcohol,33.53,33.17,42949532.0,5.68
Alcohol,33.53,33.16,42949532.0,5.68
Alcohol,33.53,33.17,42949532.0,5.68
Alcohol,33.53,33.17,42949532.0,5.68
Alcohol,33.53,33.16,42949532.0,5.68
Alcohol,33.52,33.17,42949532.0,5.68
Alcohol,33.52,33.17,42949532.0,5.68
Alcohol,33.52,33.17,42949532.0,5.68
Alcohol,33.52,33.18,42949532.0,5.68
Alcohol,33.52,33.17,42949532.0,5.68
Alcohol,33.52,33.17,42949532.0,5.68
Alcohol,33.52,33.17,42949532.0,5.68
Alcohol,33.52,33.16,42949532.0,5.68
Alcohol,33.52,33.17,42949532.0,5.68
Alcohol,33.52,33.16,42949532.0,5.68
Alcohol,33.52,33.17,42949532.0,5.68
Alcohol,33.52,33.16,42949532.0,5.68
Alcohol,33.51,33.17,42949532.0,5.68
Alcohol,33.51,33.16,42949532.0,5.68
Alcohol,33.51,33.16,42949532.0,5.68
Alcohol,33.51,33.16,42949532.0,5.68
Alcohol,33.51,33.17,42949532.0,5.68
Alcohol,33.51,33.17,42949532.0,5.68
Alcohol,33.51,33.17,42949532.0,5.68
Alcohol,33.51,33.18,42949532.0,5.68
Alcohol,33.51,33.17,42949532.0,5.68
Alcohol,33.51,33.18,42949532.0,5.68
Alcohol,33.51,33.16,42949532.0,5.68
Alcohol,33.51,33.16,42949532.0,5.68
Alcohol,33.51,33.17,42949532.0,5.68
Alcohol,33.51,33.17,42949532.0,5.68
Alcohol,33.51,33.17,42949532.0,5.68
Alcohol,33.51,33.15,42949532.0,5.68
Alcohol,33.51,33.16,42949532.0,5.68
Alcohol,33.51,33.15,42949532.0,5.68
Alcohol,33.51,33.15,42949532.0,5.68
Alcohol,33.51,33.16,42949532.0,5.68
Alcohol,33.51,33.16,42949532.0,5.68
Alcohol,33.51,33.15,42949532.0,5.68
Alcohol,33.51,33.15,42949532.0,5.68
Alcohol,33.51,33.15,42949532.0,5.68
Alcohol,33.51,33.15,42949532.0,5.68
Alcohol,33.51,33.15,42949532.0,5.68
Alcohol,33.51,33.15,42949532.0,5.68
Alcohol,33.51,33.15,42949532.0,5.68
Alcohol,33.51,33.16,42949532.0,5.68
Alcohol,33.51,33.15,42949532.0,5.68
Alcohol,33.51,33.16,42949532.0,5.68
Alcohol,33.51,33.16,42949532.0,5.68
Alcohol,33.51,33.15,42949532.0,5.68
Alcohol,33.51,33.17,42949532.0,5.68
Alcohol,33.51,33.16,42949532.0,5.68
Alcohol,33.51,33.17,42949532.0,5.68
Alcohol,33.51,33.16,42949532.0,5.68
Alcohol,33.51,33.15,42949532.0,5.68
Alcohol,33.51,33.14,42949532.0,5.68
Alcohol,33.51,33.15,42949532.0,5.68
Alcohol,33.51,33.14,42949532.0,5.68
Alcohol,33.5,33.14,42949532.0,5.68
Alcohol,33.5,33.14,42949532.0,5.68
Alcohol,33.5,33.14,42949532.0,5.68
Alcohol,33.5,33.13,42949532.0,5.68
Alcohol,33.5,33.14,42949532.0,5.68
Alcohol,33.5,33.13,42949532.0,5.68
Alcohol,33.5,33.12,42949532.0,5.68
Alcohol,33.5,33.14,42949532.0,5.68
Alcohol,33.5,33.14,42949532.0,5.68
Alcohol,33.5,33.13,42949532.0,5.68
Alcohol,33.5,33.13,42949532.0,5.68
Alcohol,33.5,33.12,42949532.0,5.68
Alcohol,33.5,33.13,42949532.0,5.68
Alcohol,33.49,33.14,42949532.0,5.68
Alcohol,33.49,33.13,42949532.0,5.68
Alcohol,33.49,33.14,42949532.0,5.68
Alcohol,33.49,33.14,42949532.0,5.68
Alcohol,33.49,33.14,42949532.0,5.68
Alcohol,33.49,33.14,42949532.0,5.68
Alcohol,33.5,33.14,42949532.0,5.68
Alcohol,33.49,33.14,42949532.0,5.68
Alcohol,33.49,33.15,42949532.0,5.68
Alcohol,33.49,33.15,42949532.0,5.68
Alcohol,33.49,33.14,42949532.0,5.68
Alcohol,33.49,33.15,42949532.0,5.68
Alcohol,33.49,33.14,42949532.0,5.68
Alcohol,33.49,33.14,42949532.0,5.68
Alcohol,33.49,33.14,42949532.0,5.68
Alcohol,33.49,33.14,42949532.0,5.68
Alcohol,33.49,33.13,42949532.0,5.68
Alcohol,33.49,33.12,42949532.0,5.68
Alcohol,33.49,33.12,42949532.0,5.68
Alcohol,33.49,33.13,42949532.0,5.68
Alcohol,33.49,33.14,42949532.0,5.68
Alcohol,33.49,33.14,42949532.0,5.68
Alcohol,33.49,33.12,42949532.0,5.68
Alcohol,33.49,33.11,42949532.0,5.68
Alcohol,33.49,33.12,42949532.0,5.68
Alcohol,33.49,33.14,42949532.0,5.68
Alcohol,33.49,33.12,42949532.0,5.68
Alcohol,33.49,33.12,42949532.0,5.68
Alcohol,33.49,33.12,42949532.0,5.68
Alcohol,33.49,33.12,42949532.0,5.68
Alcohol,33.49,33.12,42949532.0,5.68
Alcohol,33.5,33.11,42949532.0,5.68
Alcohol,33.5,33.12,42949532.0,5.68
Alcohol,33.5,33.11,42949532.0,5.68
Alcohol,33.5,33.1,42949532.0,5.68
Alcohol,33.5,33.11,42949532.0,5.68
Alcohol,33.5,33.11,42949532.0,5.68
Alcohol,33.5,33.1,42949532.0,5.68
Alcohol,33.5,33.1,42949532.0,5.68
Alcohol,33.5,33.1,42949532.0,5.68
Alcohol,33.5,33.11,42949532.0,5.68
Alcohol,33.5,33.11,42949532.0,5.68
Alcohol,33.5,33.11,42949532.0,5.68
Alcohol,33.5,33.11,42949532.0,5.68
Alcohol,33.5,33.1,42949532.0,5.68
Alcohol,33.49,33.11,42949532.0,5.68
Alcohol,33.49,33.12,42949532.0,5.68
Alcohol,33.49,33.11,42949532.0,5.68
Alcohol,33.49,33.11,42949532.0,5.68
Alcohol,33.49,33.12,42949532.0,5.68
Alcohol,33.49,33.11,42949532.0,5.68
Alcohol,33.49,33.12,42949532.0,5.68
Alcohol,33.48,33.11,42949532.0,5.68
Alcohol,33.48,33.11,42949532.0,5.68
Alcohol,33.48,33.11,42949532.0,5.68
Alcohol,33.48,33.11,42949532.0,5.68
Alcohol,33.48,33.11,42949532.0,5.68
Alcohol,33.48,33.11,42949532.0,5.68
Alcohol,33.48,33.11,42949532.0,5.68
Alcohol,33.48,33.12,42949532.0,5.68
Alcohol,33.48,33.11,42949532.0,5.68
Alcohol,33.48,33.11,42949532.0,5.68
Alcohol,33.48,33.12,42949532.0,5.68
Alcohol,33.48,33.12,42949532.0,5.68
Alcohol,33.48,33.13,42949532.0,5.68
Alcohol,33.48,33.13,42949532.0,5.68
Alcohol,33.47,33.11,42949532.0,5.68
Alcohol,33.47,33.13,42949532.0,5.68
Alcohol,33.47,33.13,42949532.0,5.68
Alcohol,33.47,33.13,42949532.0,5.68
Alcohol,33.48,33.14,42949532.0,5.68
Alcohol,33.47,33.14,42949532.0,5.68
Alcohol,33.47,33.13,42949532.0,5.68
Alcohol,33.47,33.13,42949532.0,5.68
Alcohol,33.47,33.12,42949532.0,5.68
Alcohol,33.47,33.13,42949532.0,5.68
Alcohol,33.47,33.12,42949532.0,5.68
Alcohol,33.47,33.12,42949532.0,5.68
Alcohol,33.47,33.12,42949532.0,5.68
Alcohol,33.47,33.12,42949532.0,5.68
Alcohol,33.48,33.1,42949532.0,5.68
Alcohol,33.48,33.1,42949532.0,5.68
Alcohol,33.48,33.12,42949532.0,5.68
Alcohol,33.48,33.09,42949532.0,5.68
Alcohol,33.48,33.09,42949532.0,5.68
Alcohol,33.48,33.09,42949532.0,5.68
Alcohol,33.48,33.09,42949532.0,5.68
Alcohol,33.48,33.09,42949532.0,5.68
Alcohol,33.48,33.09,42949532.0,5.68
Alcohol,33.48,33.08,42949532.0,5.68
Alcohol,33.48,33.09,42949532.0,5.68
Alcohol,33.48,33.08,42949532.0,5.68
Alcohol,33.48,33.08,42949532.0,5.68
Alcohol,33.48,33.09,42949532.0,5.68
Alcohol,33.48,33.09,42949532.0,5.68
Alcohol,33.48,33.08,42949532.0,5.68
Alcohol,33.49,33.07,42949532.0,5.68
Alcohol,33.49,33.09,42949532.0,5.68
Alcohol,33.49,33.08,42949532.0,5.68
Alcohol,33.48,33.06,42949532.0,5.68
Alcohol,33.49,33.08,42949532.0,5.68
Alcohol,33.49,33.07,42949532.0,5.68
Alcohol,33.48,33.05,42949532.0,5.68
Alcohol,33.49,33.06,42949532.0,5.68
Alcohol,33.48,33.05,42949532.0,5.68
Alcohol,33.48,33.05,42949532.0,5.68
Alcohol,33.48,33.07,42949532.0,5.68
Alcohol,33.48,33.05,42949532.0,5.68
Alcohol,33.49,33.05,42949532.0,5.68
Alcohol,33.48,33.04,42949532.0,5.68
Alcohol,33.49,33.04,42949532.0,5.68
Alcohol,33.49,33.05,42949532.0,5.68
Alcohol,33.48,33.05,42949532.0,5.68
Alcohol,33.48,33.05,42949532.0,5.68
Alcohol,33.48,33.06,42949532.0,5.68
Alcohol,33.48,33.05,42949532.0,5.68
Alcohol,33.48,33.05,42949532.0,5.68
Alcohol,33.48,33.04,42949532.0,5.68
Alcohol,33.48,33.03,42949532.0,5.68
Alcohol,33.48,33.04,42949532.0,5.68
Alcohol,33.48,33.05,42949532.0,5.68
Alcohol,33.48,33.05,42949532.0,5.68
Alcohol,33.48,33.05,42949532.0,5.68
Alcohol,33.48,33.04,42949532.0,5.68
Alcohol,33.48,33.04,42949532.0,5.68
Alcohol,33.49,33.04,42949532.0,5.68
Alcohol,33.49,33.02,42949532.0,5.68
Alcohol,33.49,33.02,42949532.0,5.68
Alcohol,33.49,33.03,42949532.0,5.68
Alcohol,33.49,33.02,42949532.0,5.68
Alcohol,33.49,33.03,42949532.0,5.68
Alcohol,33.49,33.03,42949532.0,5.68
Alcohol,33.49,33.02,42949532.0,5.68
Alcohol,33.49,33.03,42949532.0,5.68
Alcohol,33.49,33.03,42949532.0,5.68
Alcohol,33.49,33.01,42949532.0,5.68
Alcohol,33.49,33.01,42949532.0,5.68
Alcohol,33.49,33.01,42949532.0,5.68
Alcohol,33.49,33.01,42949532.0,5.68
Alcohol,33.49,33.01,42949532.0,5.68
Alcohol,33.49,33.01,42949532.0,5.68
Alcohol,33.49,33.0,42949532.0,5.68
Alcohol,33.49,33.0,42949532.0,5.68
Alcohol,33.49,33.0,42949532.0,5.68
Alcohol,33.49,32.98,42949532.0,5.68
Alcohol,33.49,33.0,42949532.0,5.68
Alcohol,33.49,32.98,42949532.0,5.68
Alcohol,33.49,33.0,42949532.0,5.68
Alcohol,33.5,32.97,42949532.0,5.68
Alcohol,33.5,32.98,42949532.0,5.68
Alcohol,33.5,32.97,42949532.0,5.68
Alcohol,33.5,32.96,42949532.0,5.68
Alcohol,33.5,32.95,42949532.0,5.68
Alcohol,33.5,32.96,42949532.0,5.68
Alcohol,33.5,32.96,42949532.0,5.68
Alcohol,33.5,32.97,42949532.0,5.68
Alcohol,33.5,32.97,42949532.0,5.68
Alcohol,33.5,32.97,42949532.0,5.68
Alcohol,33.5,32.96,42949532.0,5.68
Alcohol,33.5,32.98,42949532.0,5.68
Alcohol,33.5,32.96,42949532.0,5.68
Alcohol,33.5,32.96,42949532.0,5.68
Alcohol,33.5,32.97,42949532.0,5.68
Alcohol,33.5,32.95,42949532.0,5.68
Alcohol,33.5,32.96,42949532.0,5.68
Alcohol,33.5,32.95,42949532.0,5.68
Alcohol,33.5,32.93,42949532.0,5.68
Alcohol,33.5,32.94,42949532.0,5.68
Alcohol,33.5,32.94,42949532.0,5.68
Alcohol,33.5,32.95,42949532.0,5.68
Alcohol,33.5,32.95,42949532.0,5.68
Alcohol,33.5,32.93,42949532.0,5.68
Alcohol,33.5,32.94,42949532.0,5.68
Alcohol,33.5,32.92,42949532.0,5.68
Alcohol,33.5,32.93,42949532.0,5.68
Alcohol,33.5,32.93,42949532.0,5.68
Alcohol,33.5,32.93,42949532.0,5.68
Alcohol,33.5,32.93,42949532.0,5.68
Alcohol,33.5,32.93,42949532.0,5.68
Alcohol,33.49,32.93,42949532.0,5.68
Alcohol,33.49,32.93,42949532.0,5.68
Alcohol,33.49,32.93,42949532.0,5.68
Alcohol,33.49,32.93,42949532.0,5.68
Alcohol,33.49,32.94,42949532.0,5.68
Alcohol,33.48,32.94,42949532.0,5.68
Alcohol,33.49,32.94,42949532.0,5.68
Alcohol,33.48,32.94,42949532.0,5.68
Alcohol,33.48,32.95,42949532.0,5.68
Alcohol,33.48,32.94,42949532.0,5.68
Alcohol,33.48,32.93,42949532.0,5.68
Alcohol,33.48,32.94,42949532.0,5.68
Alcohol,33.48,32.94,42949532.0,5.68
Alcohol,33.48,32.94,42949532.0,5.68
Alcohol,33.48,32.94,42949532.0,5.68
Alcohol,33.48,32.95,42949532.0,5.68
Alcohol,33.48,32.93,42949532.0,5.68
Alcohol,33.48,32.94,42949532.0,5.68
Alcohol,33.48,32.94,42949532.0,5.68
Alcohol,33.48,32.94,42949532.0,5.68
Alcohol,33.48,32.93,42949532.0,5.68
Alcohol,33.48,32.93,42949532.0,5.68
Alcohol,33.48,32.93,42949532.0,5.68
Alcohol,33.48,32.93,42949532.0,5.68
Alcohol,33.48,32.93,42949532.0,5.68
Alcohol,33.48,32.92,42949532.0,5.68
Alcohol,33.48,32.92,42949532.0,5.68
Alcohol,33.48,32.91,42949532.0,5.68
Alcohol,33.48,32.92,42949532.0,5.68
Alcohol,33.47,32.91,42949532.0,5.68
Alcohol,33.47,32.94,42949532.0,5.68
Alcohol,33.48,32.93,42949532.0,5.68
Alcohol,33.47,32.93,42949532.0,5.68
Alcohol,33.48,32.93,42949532.0,5.68
Alcohol,33.47,32.95,42949532.0,5.68
Alcohol,33.47,32.95,42949532.0,5.68
Alcohol,33.47,32.95,42949532.0,5.68
Alcohol,33.47,32.95,42949532.0,5.68
Alcohol,33.47,32.95,42949532.0,5.68
