Label,Temperatura,Humedad,ResistenciaGas
Aire neutral,30.4,37.61,127.62
Aire neutral,30.4,37.6,127.14
Aire neutral,30.4,37.6,127.33
Aire neutral,30.39,37.61,127.14
Aire neutral,30.39,37.61,127.9
Aire neutral,30.39,37.63,126.76
Aire neutral,30.42,37.61,126.95
Aire neutral,30.43,37.61,127.14
Aire neutral,30.43,37.6,127.71
Aire neutral,30.43,37.59,126.95
Aire neutral,30.42,37.59,127.24
Aire neutral,30.41,37.58,126.76
Aire neutral,30.41,37.58,128.1
Aire neutral,30.41,37.58,127.43
Aire neutral,30.41,37.58,127.9
Aire neutral,30.4,37.58,127.71
Aire neutral,30.4,37.58,126.29
Aire neutral,30.39,37.57,127.52
Aire neutral,30.4,37.57,127.24
Aire neutral,30.42,37.56,126.58
Aire neutral,30.45,37.56,128.29
Aire neutral,30.47,37.54,127.05
Aire neutral,30.5,37.51,126.48
Aire neutral,30.52,37.48,126.29
Aire neutral,30.53,37.46,125.64
Aire neutral,30.53,37.43,126.01
Aire neutral,30.53,37.39,127.05
Aire neutral,30.51,37.38,126.86
Aire neutral,30.5,37.38,126.67
Aire neutral,30.49,37.39,126.01
Aire neutral,30.48,37.37,127.05
Aire neutral,30.46,37.38,126.95
Aire neutral,30.45,37.41,124.72
Aire neutral,30.43,37.41,127.05
Aire neutral,30.42,37.42,126.86
Aire neutral,30.4,37.44,127.62
Aire neutral,30.39,37.47,126.67
Aire neutral,30.38,37.48,127.62
Aire neutral,30.36,37.5,127.14
Aire neutral,30.34,37.52,126.48
Aire neutral,30.33,37.54,127.14
Aire neutral,30.32,37.57,127.62
Aire neutral,30.3,37.6,127.33
Aire neutral,30.29,37.6,125.83
Aire neutral,30.28,37.63,127.81
Aire neutral,30.27,37.66,126.39
Aire neutral,30.27,37.67,128.0
Aire neutral,30.26,37.69,127.62
Aire neutral,30.25,37.71,126.76
Aire neutral,30.24,37.71,128.68
Aire neutral,30.22,37.73,128.29
Aire neutral,30.21,37.72,126.67
Aire neutral,30.19,37.75,127.24
Aire neutral,30.17,37.78,127.24
Aire neutral,30.16,37.8,127.24
Aire neutral,30.14,37.82,128.97
Aire neutral,30.13,37.83,127.14
Aire neutral,30.14,37.87,128.19
Aire neutral,30.15,37.87,129.26
Aire neutral,30.15,37.86,128.68
Aire neutral,30.15,37.88,128.97
Aire neutral,30.14,37.89,127.9
Aire neutral,30.14,37.9,128.77
Aire neutral,30.13,37.91,126.86
Aire neutral,30.12,37.91,128.97
Aire neutral,30.09,37.93,127.71
Aire neutral,30.07,37.94,127.71
Aire neutral,30.05,37.96,129.46
Aire neutral,30.05,37.99,126.86
Aire neutral,30.07,38.02,127.9
Aire neutral,30.09,38.04,126.76
Aire neutral,30.09,38.03,126.39
Aire neutral,30.1,38.03,128.97
Aire neutral,30.09,38.04,127.9
Aire neutral,30.11,38.03,128.19
Aire neutral,30.12,38.03,126.2
Aire neutral,30.13,38.02,128.58
Aire neutral,30.13,38.03,128.29
Aire neutral,30.12,38.02,128.38
Aire neutral,30.12,38.01,126.76
Aire neutral,30.11,38.01,128.19
Aire neutral,30.09,38.02,126.39
Aire neutral,30.07,38.04,126.39
Aire neutral,30.06,38.05,126.76
Aire neutral,30.04,38.05,129.16
Aire neutral,30.02,38.09,127.14
Aire neutral,30.01,38.1,128.68
Aire neutral,30.0,38.13,126.95
Aire neutral,29.99,38.14,127.24
Aire neutral,29.96,38.15,127.43
Aire neutral,29.94,38.19,127.33
Aire neutral,29.93,38.21,127.62
Aire neutral,29.92,38.24,130.35
Aire neutral,29.9,38.26,129.36
Aire neutral,29.88,38.29,128.68
Aire neutral,29.86,38.32,129.06
Aire neutral,29.85,38.33,129.26
Aire neutral,29.84,38.38,129.26
Aire neutral,29.84,38.4,129.55
Aire neutral,29.82,38.43,129.95
Aire neutral,29.81,38.47,129.65
Aire neutral,29.81,38.53,129.75
Aire neutral,29.81,38.54,129.75
Aire neutral,29.81,38.56,130.45
Aire neutral,29.8,38.56,130.25
Aire neutral,29.79,38.56,130.55
Aire neutral,29.78,38.55,130.05
Aire neutral,29.78,38.57,131.15
Aire neutral,29.77,38.58,130.45
Aire neutral,29.76,38.58,130.75
Aire neutral,29.76,38.59,130.65
Aire neutral,29.75,38.6,130.55
Aire neutral,29.75,38.6,130.55
Aire neutral,29.74,38.6,130.15
Aire neutral,29.74,38.6,130.45
Aire neutral,29.73,38.63,131.15
Aire neutral,29.73,38.61,130.35
Aire neutral,29.72,38.63,130.15
Aire neutral,29.71,38.64,130.45
Aire neutral,29.71,38.66,130.05
Aire neutral,29.71,38.67,130.35
Aire neutral,29.7,38.67,130.15
Aire neutral,29.7,38.7,130.45
Aire neutral,29.69,38.71,130.25
Aire neutral,29.69,38.73,130.05
Aire neutral,29.69,38.74,129.95
Aire neutral,29.68,38.76,130.25
Aire neutral,29.68,38.78,130.15
Aire neutral,29.68,38.79,130.05
Aire neutral,29.69,38.8,130.15
Aire neutral,29.69,38.81,130.05
Aire neutral,29.69,38.83,129.65
Aire neutral,29.7,38.8,129.95
Aire neutral,29.7,38.79,131.25
Aire neutral,29.7,38.78,131.35
Aire neutral,29.7,38.77,131.65
Aire neutral,29.7,38.75,131.65
Aire neutral,29.69,38.74,131.65
Aire neutral,29.69,38.74,131.65
Aire neutral,29.69,38.75,131.96
Aire neutral,29.68,38.74,131.76
Aire neutral,29.68,38.74,132.27
Aire neutral,29.67,38.74,132.16
Aire neutral,29.67,38.76,132.27
Aire neutral,29.67,38.76,132.37
Aire neutral,29.66,38.76,132.37
Aire neutral,29.66,38.77,132.37
Aire neutral,29.65,38.77,132.27
Aire neutral,29.65,38.77,132.47
Aire neutral,29.64,38.78,131.86
Aire neutral,29.64,38.8,132.68
Aire neutral,29.64,38.8,132.88
Aire neutral,29.64,38.8,133.3
Aire neutral,29.63,38.81,132.88
Aire neutral,29.63,38.81,132.78
Aire neutral,29.64,38.82,133.4
Aire neutral,29.65,38.83,133.61
Aire neutral,29.66,38.82,133.4
Aire neutral,29.66,38.82,133.4
Aire neutral,29.67,38.82,133.61
Aire neutral,29.67,38.8,133.61
Aire neutral,29.67,38.79,133.51
Aire neutral,29.67,38.8,133.09
Aire neutral,29.68,38.79,134.24
Aire neutral,29.72,38.78,133.09
Aire neutral,29.76,38.76,133.93
Aire neutral,29.77,38.73,133.51
Aire neutral,29.78,38.7,133.51
Aire neutral,29.78,38.67,133.19
Aire neutral,29.78,38.66,133.09
Aire neutral,29.79,38.65,133.51
Aire neutral,29.79,38.64,133.3
Aire neutral,29.8,38.64,133.4
Aire neutral,29.81,38.61,133.51
Aire neutral,29.82,38.6,133.72
Aire neutral,29.83,38.59,135.85
Aire neutral,29.84,38.56,135.52
Aire neutral,29.85,38.54,134.03
Aire neutral,29.85,38.53,134.66
Aire neutral,29.85,38.51,134.99
Aire neutral,29.85,38.51,132.68
Aire neutral,29.85,38.49,131.96
Aire neutral,29.85,38.49,132.16
Aire neutral,29.85,38.48,132.16
Aire neutral,29.85,38.49,132.16
Aire neutral,29.84,38.49,132.27
Aire neutral,29.83,38.48,133.93
Aire neutral,29.83,38.5,131.35
Aire neutral,29.82,38.51,133.19
Aire neutral,29.81,38.5,131.55
Aire neutral,29.8,38.53,131.76
Aire neutral,29.79,38.53,131.86
Aire neutral,29.79,38.55,131.55
Aire neutral,29.78,38.57,131.65
Aire neutral,29.78,38.57,131.65
Aire neutral,29.77,38.59,131.45
Aire neutral,29.78,38.59,131.86
Aire neutral,29.79,38.6,131.76
Aire neutral,29.81,38.59,132.16
Aire neutral,29.82,38.58,132.16
Aire neutral,29.84,38.57,132.16
Aire neutral,29.86,38.55,133.82
Aire neutral,29.87,38.53,132.68
Aire neutral,29.89,38.51,132.78
Aire neutral,29.89,38.48,133.19
Aire neutral,29.89,38.46,133.72
Aire neutral,29.89,38.45,133.09
Aire neutral,29.91,38.46,135.41
Aire neutral,29.91,38.43,133.72
Aire neutral,29.91,38.41,133.61
Aire neutral,29.92,38.41,135.52
Aire neutral,29.91,38.39,134.24
Aire neutral,29.91,38.38,135.2
Aire neutral,29.91,38.38,135.41
Aire neutral,29.91,38.39,134.45
Aire neutral,29.91,38.37,134.03
Aire neutral,29.92,38.38,134.45
Aire neutral,29.94,38.38,133.19
Aire neutral,29.94,38.35,132.27
Aire neutral,29.95,38.35,132.16
Aire neutral,29.95,38.36,132.16
Aire neutral,29.95,38.34,133.93
Aire neutral,29.95,38.35,133.61
Aire neutral,29.96,38.34,131.96
Aire neutral,29.97,38.34,132.57
Aire neutral,29.99,38.33,131.76
Aire neutral,30.02,38.3,131.76
Aire neutral,30.05,38.29,132.37
Aire neutral,30.09,38.24,131.76
Aire neutral,30.12,38.21,130.05
Aire neutral,30.13,38.17,130.65
Aire neutral,30.12,38.13,131.35
Aire neutral,30.11,38.11,130.85
Aire neutral,30.1,38.08,130.35
Aire neutral,30.09,38.1,129.95
Aire neutral,30.09,38.11,131.55
Aire neutral,30.09,38.09,131.76
Aire neutral,30.1,38.09,131.96
Aire neutral,30.11,38.08,129.46
Aire neutral,30.12,38.07,129.46
Aire neutral,30.12,38.07,130.15
Aire neutral,30.13,38.06,130.85
Aire neutral,30.13,38.06,130.95
Aire neutral,30.13,38.04,128.68
Aire neutral,30.12,38.05,128.68
Aire neutral,30.12,38.04,128.77
Aire neutral,30.12,38.04,130.35
Aire neutral,30.11,38.05,130.05
Aire neutral,30.1,38.05,129.55
Aire neutral,30.1,38.06,128.58
Aire neutral,30.1,38.07,129.85
Aire neutral,30.1,38.09,129.85
Aire neutral,30.1,38.08,128.87
Aire neutral,30.1,38.09,129.16
Aire neutral,30.1,38.09,130.25
Aire neutral,30.11,38.08,127.52
Aire neutral,30.13,38.09,129.06
Aire neutral,30.16,38.07,129.06
Aire neutral,30.19,38.07,128.38
Aire neutral,30.22,38.04,128.1
Aire neutral,30.24,38.0,127.9
Aire neutral,30.25,37.97,128.87
Aire neutral,30.24,37.94,129.16
Aire neutral,30.23,37.92,127.9
Aire neutral,30.23,37.91,128.68
Aire neutral,30.24,37.89,129.75
Aire neutral,30.25,37.89,127.62
Aire neutral,30.25,37.88,127.62
Aire neutral,30.25,37.88,128.58
Aire neutral,30.26,37.87,128.38
Aire neutral,30.26,37.89,127.52
Aire neutral,30.26,37.87,126.48
Aire neutral,30.25,37.89,128.58
Aire neutral,30.25,37.89,128.87
Aire neutral,30.24,37.9,128.1
Aire neutral,30.22,37.92,128.48
Aire neutral,30.21,37.92,126.67
Aire neutral,30.19,37.94,126.86
Aire neutral,30.18,37.96,128.68
Aire neutral,30.17,37.98,129.36
Aire neutral,30.16,38.0,128.38
Aire neutral,30.15,38.01,129.26
Aire neutral,30.13,38.03,129.16
Aire neutral,30.13,38.04,128.19
Aire neutral,30.12,38.07,128.0
Aire neutral,30.11,38.08,130.05
Aire neutral,30.1,38.09,128.48
Aire neutral,30.09,38.1,129.36
Aire neutral,30.1,38.12,129.75
Aire neutral,30.1,38.14,130.35
Aire neutral,30.09,38.13,131.96
Aire neutral,30.07,38.14,132.57
Aire neutral,30.06,38.17,130.25
Aire neutral,30.08,38.18,132.16
Aire neutral,30.11,38.19,130.55
Aire neutral,30.14,38.2,129.26
Aire neutral,30.17,38.17,130.95
Aire neutral,30.18,38.13,129.55
Aire neutral,30.19,38.11,128.87
Aire neutral,30.2,38.07,128.58
Aire neutral,30.18,38.05,129.95
Aire neutral,30.16,38.05,128.58
Aire neutral,30.14,38.05,129.46
Aire neutral,30.11,38.05,128.1
Aire neutral,30.09,38.08,128.0
Aire neutral,30.07,38.1,127.43
Aire neutral,30.04,38.14,127.33
Aire neutral,30.01,38.16,127.33
Aire neutral,30.0,38.2,129.65
Aire neutral,29.99,38.23,126.76
Aire neutral,29.99,38.25,127.33
Aire neutral,29.98,38.27,126.86
Aire neutral,29.97,38.29,126.95
Aire neutral,29.98,38.31,128.97
Aire neutral,30.0,38.33,126.58
Aire neutral,30.01,38.32,128.68
Aire neutral,30.01,38.32,127.71
Aire neutral,30.0,38.32,129.16
Aire neutral,29.99,38.31,127.52
Aire neutral,29.98,38.33,129.46
Aire neutral,29.97,38.34,127.71
Aire neutral,29.96,38.34,127.62
Aire neutral,29.95,38.38,127.43
Aire neutral,29.95,38.39,127.43
Aire neutral,29.95,38.38,128.77
Aire neutral,29.95,38.4,127.05
Aire neutral,29.96,38.4,127.24
Aire neutral,29.96,38.39,127.05
Aire neutral,29.95,38.41,127.52
Aire neutral,29.94,38.4,127.43
Aire neutral,29.93,38.42,128.1
Aire neutral,29.92,38.43,128.19
Aire neutral,29.92,38.43,129.26
Aire neutral,29.92,38.45,127.71
Aire neutral,29.93,38.45,129.26
Aire neutral,29.94,38.46,128.48
Aire neutral,29.95,38.45,127.33
Aire neutral,29.96,38.44,127.24
Aire neutral,29.98,38.43,127.43
Aire neutral,30.0,38.42,126.76
Aire neutral,30.02,38.4,128.29
Aire neutral,30.03,38.39,127.14
Aire neutral,30.04,38.37,127.81
Aire neutral,30.06,38.35,126.86
Aire neutral,30.07,38.34,126.76
Aire neutral,30.09,38.32,127.81
Aire neutral,30.11,38.29,127.81
Aire neutral,30.13,38.26,125.46
Aire neutral,30.13,38.23,125.55
Aire neutral,30.13,38.23,127.14
Aire neutral,30.13,38.23,127.43
Aire neutral,30.13,38.23,128.38
Aire neutral,30.13,38.24,128.1
Aire neutral,30.13,38.23,127.62
Aire neutral,30.13,38.25,127.52
Aire neutral,30.13,38.26,125.92
Aire neutral,30.15,38.26,127.05
Aire neutral,30.18,38.26,125.09
Aire neutral,30.2,38.23,126.58
Aire neutral,30.21,38.18,127.33
Aire neutral,30.21,38.14,127.71
Aire neutral,30.21,38.11,128.19
Aire neutral,30.2,38.06,128.19
Aire neutral,30.2,38.05,128.38
Aire neutral,30.22,38.03,128.48
Aire neutral,30.25,38.0,128.87
Aire neutral,30.26,37.97,128.48
Aire neutral,30.25,37.95,128.48
Aire neutral,30.25,37.94,126.2
Aire neutral,30.25,37.92,126.58
Aire neutral,30.25,37.91,125.55
Aire neutral,30.25,37.91,126.58
Aire neutral,30.24,37.9,125.27
Aire neutral,30.23,37.89,126.11
Aire neutral,30.22,37.89,125.27
Aire neutral,30.21,37.9,125.83
Aire neutral,30.19,37.93,127.33
Aire neutral,30.18,37.93,128.77
Aire neutral,30.16,37.93,128.58
Aire neutral,30.15,37.95,126.48
Aire neutral,30.14,37.97,126.48
Aire neutral,30.13,38.0,127.14
Aire neutral,30.11,38.01,126.2
Aire neutral,30.1,38.02,126.76
Aire neutral,30.09,38.04,126.39
Aire neutral,30.08,38.04,127.33
Aire neutral,30.06,38.07,128.29
Aire neutral,30.05,38.09,127.81
Aire neutral,30.04,38.13,129.65
Aire neutral,30.04,38.14,129.16
Aire neutral,30.06,38.14,128.29
Aire neutral,30.07,38.16,129.36
Aire neutral,30.08,38.17,129.75
Aire neutral,30.1,38.14,129.85
Aire neutral,30.11,38.15,128.97
Aire neutral,30.13,38.13,128.68
Aire neutral,30.14,38.12,129.16
Aire neutral,30.15,38.09,129.65
Aire neutral,30.16,38.1,130.35
Aire neutral,30.17,38.07,128.29
Aire neutral,30.19,38.04,126.58
Aire neutral,30.22,38.02,127.9
Aire neutral,30.24,37.99,127.43
Aire neutral,30.25,37.96,128.29
Aire neutral,30.24,37.93,125.92
Aire neutral,30.23,37.92,128.68
Aire neutral,30.22,37.9,126.76
Aire neutral,30.21,37.91,128.58
Aire neutral,30.2,37.9,128.58
Aire neutral,30.19,37.91,126.76
Aire neutral,30.18,37.92,126.58
Aire neutral,30.17,37.94,125.64
Aire neutral,30.16,37.93,125.83
Aire neutral,30.16,37.95,126.39
Aire neutral,30.15,37.96,127.52
Aire neutral,30.15,37.95,125.55
Aire neutral,30.15,37.96,125.83
Aire neutral,30.17,38.0,124.63
Aire neutral,30.18,37.98,126.95
Aire neutral,30.21,37.97,127.43
Aire neutral,30.24,37.94,126.58
Aire neutral,30.27,37.93,125.18
Aire neutral,30.29,37.89,126.48
Aire neutral,30.29,37.87,126.48
Aire neutral,30.29,37.84,125.46
Aire neutral,30.29,37.82,127.52
Aire neutral,30.29,37.82,126.39
Aire neutral,30.29,37.81,128.19
Aire neutral,30.3,37.79,127.43
Aire neutral,30.31,37.79,127.33
Aire neutral,30.32,37.77,126.2
Aire neutral,30.32,37.76,127.33
Aire neutral,30.33,37.75,127.71
Aire neutral,30.33,37.74,127.33
Aire neutral,30.33,37.74,126.67
Aire neutral,30.33,37.72,126.95
Aire neutral,30.34,37.73,127.33
Aire neutral,30.34,37.72,127.43
Aire neutral,30.36,37.71,126.86
Aire neutral,30.37,37.68,125.83
Aire neutral,30.4,37.68,126.2
Aire neutral,30.42,37.67,125.27
Aire neutral,30.44,37.63,125.64
Aire neutral,30.45,37.61,125.55
Aire neutral,30.47,37.58,124.18
Aire neutral,30.49,37.55,125.64
Aire neutral,30.5,37.53,125.37
Aire neutral,30.51,37.51,125.74
Aire neutral,30.52,37.48,125.27
Aire neutral,30.54,37.47,125.09
Aire neutral,30.56,37.43,125.18
Aire neutral,30.57,37.41,125.18
Aire neutral,30.58,37.39,125.09
Aire neutral,30.59,37.37,125.18
Aire neutral,30.61,37.33,125.55
Aire neutral,30.62,37.32,125.0
Aire neutral,30.63,37.29,124.91
Aire neutral,30.64,37.28,125.27
Aire neutral,30.65,37.25,125.09
Aire neutral,30.67,37.22,125.74
Aire neutral,30.68,37.19,124.82
Aire neutral,30.69,37.17,124.72
Aire neutral,30.71,37.17,125.18
Aire neutral,30.72,37.15,125.09
Aire neutral,30.73,37.11,124.72
Aire neutral,30.74,37.09,125.09
Aire neutral,30.76,37.07,124.72
Aire neutral,30.77,37.04,124.72
Aire neutral,30.79,37.02,124.82
Aire neutral,30.8,36.99,124.91
Aire neutral,30.8,36.98,124.82
Aire neutral,30.8,36.95,124.82
Aire neutral,30.8,36.95,124.72
Aire neutral,30.8,36.92,125.09
Aire neutral,30.79,36.91,125.09
Aire neutral,30.79,36.92,125.18
Aire neutral,30.79,36.92,125.0
Aire neutral,30.79,36.9,125.46
Aire neutral,30.8,36.91,125.27
Aire neutral,30.81,36.9,123.82
Aire neutral,30.83,36.88,124.54
Aire neutral,30.84,36.87,124.09
Aire neutral,30.84,36.86,124.72
Aire neutral,30.82,36.84,123.82
Aire neutral,30.81,36.84,124.0
Aire neutral,30.81,36.85,124.36
Aire neutral,30.84,36.85,125.09
Aire neutral,30.86,36.83,124.27
Aire neutral,30.88,36.81,123.37
Aire neutral,30.89,36.79,123.37
Aire neutral,30.89,36.77,123.02
Aire neutral,30.89,36.75,123.46
Aire neutral,30.89,36.75,123.73
Aire neutral,30.88,36.74,123.55
Aire neutral,30.87,36.75,123.46
Aire neutral,30.86,36.74,124.45
Aire neutral,30.85,36.75,123.91
Aire neutral,30.87,36.76,123.64
Aire neutral,30.89,36.75,123.46
Aire neutral,30.9,36.73,122.49
Aire neutral,30.9,36.73,123.37
Aire neutral,30.88,36.72,123.46
Aire neutral,30.87,36.72,124.45
Aire neutral,30.86,36.72,124.0
Aire neutral,30.87,36.73,123.73
Aire neutral,30.88,36.73,124.0
Aire neutral,30.89,36.72,124.18
Aire neutral,30.9,36.71,123.55
Aire neutral,30.9,36.7,123.73
Aire neutral,30.89,36.69,123.91
Aire neutral,30.87,36.69,123.55
Aire neutral,30.86,36.7,123.91
Aire neutral,30.86,36.7,123.73
Aire neutral,30.87,36.71,123.28
Aire neutral,30.89,36.68,123.28
Aire neutral,30.9,36.69,123.46
Aire neutral,30.9,36.69,123.37
Aire neutral,30.9,36.67,123.19
Aire neutral,30.9,36.68,123.11
Aire neutral,30.9,36.66,123.55
Aire neutral,30.89,36.67,122.93
Aire neutral,30.88,36.66,123.55
Aire neutral,30.85,36.67,124.0
Aire neutral,30.84,36.68,123.64
Aire neutral,30.83,36.71,124.09
Aire neutral,30.81,36.7,123.82
Aire neutral,30.79,36.74,123.73
Aire neutral,30.78,36.75,124.27
Aire neutral,30.78,36.77,123.46
Aire neutral,30.78,36.78,123.19
Aire neutral,30.77,36.79,123.37
Aire neutral,30.76,36.81,123.82
Aire neutral,30.74,36.82,124.0
Aire neutral,30.72,36.84,123.64
Aire neutral,30.71,36.87,123.55
Aire neutral,30.7,36.88,124.27
Aire neutral,30.7,36.91,124.0
Aire neutral,30.71,36.94,123.55
Aire neutral,30.73,36.94,124.36
Aire neutral,30.75,36.93,123.19
Aire neutral,30.75,36.92,123.46
Aire neutral,30.74,36.92,123.82
Aire neutral,30.75,36.93,123.46
Aire neutral,30.76,36.92,123.46
Aire neutral,30.76,36.92,124.27
Aire neutral,30.77,36.93,125.09
Aire neutral,30.79,36.91,124.27
Aire neutral,30.79,36.9,123.55
Aire neutral,30.8,36.89,124.72
Aire neutral,30.79,36.88,124.18
Aire neutral,30.77,36.87,124.45
Aire neutral,30.77,36.87,123.55
Aire neutral,30.78,36.88,123.82
Aire neutral,30.79,36.87,123.91
Aire neutral,30.78,36.85,124.09
Aire neutral,30.77,36.85,123.28
Aire neutral,30.75,36.85,124.54
Aire neutral,30.73,36.86,124.36
Aire neutral,30.71,36.9,123.91
Aire neutral,30.69,36.92,124.82
Aire neutral,30.67,36.95,125.18
Aire neutral,30.67,36.97,124.72
Aire neutral,30.68,36.99,124.54
Aire neutral,30.68,36.99,124.91
Aire neutral,30.66,37.0,124.0
Aire neutral,30.64,37.02,124.36
Aire neutral,30.63,37.04,124.63
Aire neutral,30.63,37.05,124.91
Aire neutral,30.61,37.06,124.45
Aire neutral,30.6,37.08,124.82
Aire neutral,30.58,37.1,124.72
Aire neutral,30.56,37.12,124.91
Aire neutral,30.55,37.14,125.55
Aire neutral,30.54,37.16,124.09
Aire neutral,30.53,37.18,124.72
Aire neutral,30.52,37.21,125.18
Aire neutral,30.52,37.21,124.54
Aire neutral,30.52,37.23,124.27
Aire neutral,30.55,37.23,124.63
Aire neutral,30.56,37.24,124.0
Aire neutral,30.55,37.23,124.82
Aire neutral,30.54,37.22,124.36
Aire neutral,30.54,37.24,124.54
Aire neutral,30.56,37.25,124.09
Aire neutral,30.56,37.25,124.72
Aire neutral,30.56,37.24,124.36
Aire neutral,30.58,37.24,124.45
Aire neutral,30.6,37.21,124.54
Aire neutral,30.64,37.2,123.82
Aire neutral,30.66,37.17,123.19
Aire neutral,30.67,37.14,124.36
Aire neutral,30.65,37.11,123.55
Aire neutral,30.63,37.1,124.0
Aire neutral,30.62,37.1,123.82
Aire neutral,30.63,37.09,123.37
Aire neutral,30.64,37.09,124.36
Aire neutral,30.64,37.08,123.46
Aire neutral,30.64,37.08,124.0
Aire neutral,30.62,37.08,124.09
Aire neutral,30.62,37.07,123.82
Aire neutral,30.61,37.09,123.82
Aire neutral,30.6,37.08,123.91
Aire neutral,30.6,37.09,123.64
Aire neutral,30.59,37.1,123.91
Aire neutral,30.59,37.1,124.18
Aire neutral,30.59,37.1,125.0
Aire neutral,30.58,37.11,124.27
Aire neutral,30.58,37.12,124.18
Aire neutral,30.57,37.11,124.27
Aire neutral,30.57,37.12,123.82
Aire neutral,30.58,37.12,124.0
Aire neutral,30.59,37.13,123.82
Aire neutral,30.61,37.12,124.0
Aire neutral,30.64,37.11,123.19
Aire neutral,30.66,37.09,123.37
Aire neutral,30.68,37.08,122.84
Aire neutral,30.69,37.04,123.28
Aire neutral,30.7,37.02,123.82
Aire neutral,30.7,36.99,123.64
Aire neutral,30.69,36.98,123.73
Aire neutral,30.69,36.97,123.46
Aire neutral,30.69,36.97,123.46
Aire neutral,30.68,36.97,123.64
Aire neutral,30.68,36.96,123.55
Aire neutral,30.68,36.96,123.64
Aire neutral,30.67,36.97,123.64
Aire neutral,30.66,36.96,123.37
Aire neutral,30.65,36.97,122.84
Aire neutral,30.64,36.98,123.73
Aire neutral,30.62,37.01,122.75
Aire neutral,30.62,37.03,123.02
Aire neutral,30.63,37.05,123.46
Aire neutral,30.62,37.05,122.84
Aire neutral,30.61,37.06,122.75
Aire neutral,30.59,37.07,122.66
Aire neutral,30.58,37.08,123.02
Aire neutral,30.56,37.11,123.19
Aire neutral,30.55,37.13,123.11
Aire neutral,30.54,37.14,122.84
Aire neutral,30.53,37.17,122.4
Aire neutral,30.52,37.2,122.14
Aire neutral,30.52,37.21,121.18
Aire neutral,30.51,37.22,120.93
Aire neutral,30.5,37.23,120.16
Aire neutral,30.5,37.26,120.07
Aire neutral,30.49,37.27,120.41
Aire neutral,30.49,37.29,118.33
Aire neutral,30.48,37.3,120.58
Aire neutral,30.47,37.31,120.84
Aire neutral,30.46,37.31,120.93
Aire neutral,30.46,37.33,120.24
Aire neutral,30.47,37.34,120.75
Aire neutral,30.5,37.34,120.58
Aire neutral,30.54,37.34,120.84
Aire neutral,30.57,37.32,121.44
Aire neutral,30.6,37.29,121.96
Aire neutral,30.61,37.25,122.58
Aire neutral,30.61,37.23,122.49
Aire neutral,30.6,37.2,122.93
Aire neutral,30.6,37.19,121.79
Aire neutral,30.61,37.17,123.28
Aire neutral,30.62,37.16,122.58
Aire neutral,30.64,37.16,122.14
Aire neutral,30.66,37.14,121.96
Aire neutral,30.68,37.13,122.66
Aire neutral,30.69,37.1,122.58
Aire neutral,30.7,37.08,121.36
Aire neutral,30.71,37.07,121.87
Aire neutral,30.72,37.05,121.01
Aire neutral,30.73,37.02,121.1
Aire neutral,30.74,37.0,121.18
Aire neutral,30.75,36.98,120.67
Aire neutral,30.76,36.97,121.44
Aire neutral,30.76,36.94,121.27
Aire neutral,30.77,36.93,120.58
Aire neutral,30.78,36.91,120.33
Aire neutral,30.78,36.89,121.18
Aire neutral,30.78,36.88,120.58
Aire neutral,30.77,36.87,120.93
Aire neutral,30.77,36.85,121.96
Aire neutral,30.76,36.86,121.87
Aire neutral,30.76,36.85,122.93
Aire neutral,30.74,36.84,122.31
Aire neutral,30.73,36.84,122.66
Aire neutral,30.71,36.86,122.58
Aire neutral,30.7,36.87,123.02
Aire neutral,30.69,36.89,122.84
Aire neutral,30.68,36.89,123.19
Aire neutral,30.68,36.92,122.75
Aire neutral,30.67,36.93,122.75
Aire neutral,30.67,36.94,122.58
Aire neutral,30.69,36.95,122.84
Aire neutral,30.71,36.95,122.4
Aire neutral,30.72,36.94,123.02
Aire neutral,30.73,36.93,122.93
Aire neutral,30.72,36.91,122.58
Aire neutral,30.72,36.91,121.96
Aire neutral,30.72,36.91,122.31
Aire neutral,30.71,36.9,122.58
Aire neutral,30.71,36.89,122.31
Aire neutral,30.7,36.89,121.87
Aire neutral,30.69,36.91,122.05
Aire neutral,30.68,36.91,123.28
Aire neutral,30.69,36.93,122.14
Aire neutral,30.7,36.92,122.66
Aire neutral,30.72,36.92,122.93
Aire neutral,30.73,36.92,122.84
Aire neutral,30.75,36.9,122.58
Aire neutral,30.76,36.89,121.96
Aire neutral,30.76,36.89,121.96
Aire neutral,30.76,36.86,121.61
Aire neutral,30.76,36.85,121.53
Aire neutral,30.75,36.86,122.14
Aire neutral,30.74,36.86,122.14
Aire neutral,30.74,36.85,121.79
Aire neutral,30.73,36.86,122.05
Aire neutral,30.72,36.87,122.49
Aire neutral,30.71,36.88,122.58
Aire neutral,30.7,36.87,122.31
Aire neutral,30.69,36.88,122.05
Aire neutral,30.68,36.9,122.49
Aire neutral,30.67,36.93,122.84
Aire neutral,30.66,36.93,122.66
Aire neutral,30.65,36.94,122.49
Aire neutral,30.64,36.95,122.84
Aire neutral,30.64,36.96,122.66
Aire neutral,30.63,36.98,122.75
Aire neutral,30.63,36.99,122.66
Aire neutral,30.63,36.99,122.75
Aire neutral,30.64,36.99,121.7
Aire neutral,30.65,37.0,122.22
Aire neutral,30.67,37.0,122.66
Aire neutral,30.7,37.0,121.18
Aire neutral,30.73,36.97,121.36
Aire neutral,30.75,36.94,121.36
